유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
전라남도 순천시 , 전라남도 광양시,43.7,1
전라남도 여수시 , 전라남도 광양시,22.5,1
경상남도 하동군 , 전라남도 광양시,7.7,1
경상남도 사천시 , 전라남도 광양시,1.9,1
경상남도 진주시 , 전라남도 광양시,1.9,1
전라남도 구례군 , 전라남도 광양시,1.7,1
경상남도 남해군 , 전라남도 광양시,1.7,1
전라남도 보성군 , 전라남도 광양시,1.3,1
전라북도 남원시 , 전라남도 광양시,1.1,1
광주광역시 광산구 , 전라남도 광양시,0.9,1
광주광역시 북구 , 전라남도 광양시,0.9,1
전라남도 고흥군 , 전라남도 광양시,0.9,1
전라남도 곡성군 , 전라남도 광양시,0.8,1
전라북도 임실군 , 전라남도 광양시,0.8,1
광주광역시 서구 , 전라남도 광양시,0.7,1
경상남도 함안군 , 전라남도 광양시,0.6,1
전라남도 담양군 , 전라남도 광양시,0.4,1
경상남도 김해시 , 전라남도 광양시,0.4,1
충청남도 공주시 , 전라남도 광양시,0.4,1
전라남도 장흥군 , 전라남도 광양시,0.3,1
 전라남도 광양시,전라남도 순천시,44.0,2
 전라남도 광양시,전라남도 여수시,23.0,2
 전라남도 광양시,경상남도 하동군,7.4,2
 전라남도 광양시,경상남도 남해군,3.1,2
 전라남도 광양시,경상남도 진주시,1.9,2
 전라남도 광양시,전라남도 구례군,1.8,2
 전라남도 광양시,경상남도 사천시,1.7,2
 전라남도 광양시,전라남도 보성군,1.2,2
 전라남도 광양시,전라남도 고흥군,1.2,2
 전라남도 광양시,경상남도 통영시,0.8,2
 전라남도 광양시,경상남도 거제시,0.7,2
 전라남도 광양시,전라남도 목포시,0.6,2
 전라남도 광양시,광주광역시 서구,0.6,2
 전라남도 광양시,전라남도 담양군,0.6,2
 전라남도 광양시,전라남도 곡성군,0.6,2
 전라남도 광양시,광주광역시 북구,0.5,2
 전라남도 광양시,광주광역시 광산구,0.5,2
 전라남도 광양시,전라북도 남원시,0.5,2
 전라남도 광양시,부산광역시 해운대구,0.4,2
 전라남도 광양시,경상남도 김해시,0.4,2
