연령대,남성방문 비율,여성방문 비율
70세 이상,3.9,6.6
60~69세,17.9,14.4
50~59세,15.9,9.0
40~49세,8.3,4.6
30~39세,4.8,3.8
20~29세,5.8,2.5
10~19세,1.3,0.5
