기준연월,방문비율
20220811,74.8
20220812,82.1
20220813,188.9
20220814,202.6
20220815,229.1
20220816,70.0
20220817,69.7
20220818,73.5
20220819,81.5
20220820,192.4
20220821,184.7
20220822,62.6
20220823,58.8
20220824,56.9
20220825,64.2
20220826,71.9
20220827,183.1
20220828,186.0
20220829,59.1
20220830,57.8
20220831,55.0
20220901,58.2
20220902,65.2
20220903,157.6
20220904,157.6
20220905,44.7
20220906,43.5
20220907,40.9
20220908,51.8
20220909,226.6
20220910,255.0
20220911,246.7
20220912,188.9
20220913,39.6
20220914,39.3
20220915,47.6
20220916,55.3
20220917,166.5
20220918,168.1
20220919,39.3
20220920,39.6
20220921,27.2
20220922,37.1
20220923,43.5
20220924,154.7
20220925,157.9
20220926,31.0
20220927,30.4
20220928,28.4
20220929,33.9
20220930,42.5
20221001,168.4
20221002,169.7
20221003,194.0
20221004,62.6
20221005,73.8
20221006,72.2
20221007,79.9
20221008,191.8
20221009,269.1
20221010,209.3
20221011,68.4
20221012,68.1
20221013,68.4
20221014,76.1
20221015,188.9
20221016,190.2
20221017,58.2
20221018,58.8
20221019,58.8
20221020,67.1
20221021,62.3
20221022,176.7
20221023,179.9
20221024,50.2
20221025,49.9
20221026,47.9
20221027,56.2
20221028,63.9
20221029,173.5
20221030,177.7
20221031,49.5
20221101,38.0
20221102,37.1
20221103,56.9
20221104,61.0
20221105,168.7
20221106,147.0
20221107,50.8
20221108,52.1
