동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
6,39,기타가족,가족_엄마,자연경관,해수욕장_해변_바다,신양 섭지코지해변
1,38,부모님,아빠,미식,갈치조림_맛집_해산물,신양 섭지코지해변
1,13,자녀,학생,레포츠/운동,수상레저_서핑_레저,신양 섭지코지해변
1,0,학생,초등학생,,,신양 섭지코지해변
