동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
9,118,기타가족,오빠_언니_동생,미식,와인_음료_한우,주식회사 제이엠그랑블루요트
4,97,친구,친구,자연경관,바다_밤바다_해변,주식회사 제이엠그랑블루요트
2,20,싱글,싱글녀,레포츠/운동,낚시_캠핑_수영장,주식회사 제이엠그랑블루요트
2,2,부모님,어머님,휴식/힐링,요트투어,주식회사 제이엠그랑블루요트
0,2,,,역사유적,서당_정자,주식회사 제이엠그랑블루요트
0,1,,,체험,낚시체험,주식회사 제이엠그랑블루요트
