유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
충청북도 옥천군 , 충청북도 영동군,15.1,1
경상북도 김천시 , 충청북도 영동군,10.0,1
충청남도 금산군 , 충청북도 영동군,7.7,1
경상북도 상주시 , 충청북도 영동군,7.5,1
대전광역시 동구 , 충청북도 영동군,5.7,1
전라북도 무주군 , 충청북도 영동군,5.7,1
대전광역시 유성구 , 충청북도 영동군,5.5,1
대전광역시 서구 , 충청북도 영동군,4.1,1
대전광역시 대덕구 , 충청북도 영동군,3.8,1
대전광역시 중구 , 충청북도 영동군,3.3,1
경상북도 구미시 , 충청북도 영동군,3.0,1
충청북도 청주시 서원구 , 충청북도 영동군,2.3,1
세종특별자치시  , 충청북도 영동군,2.1,1
충청북도 청주시 흥덕구 , 충청북도 영동군,1.8,1
충청북도 보은군 , 충청북도 영동군,1.2,1
충청남도 계룡시 , 충청북도 영동군,1.2,1
충청북도 청주시 상당구 , 충청북도 영동군,1.1,1
충청남도 천안시 동남구 , 충청북도 영동군,1.0,1
경상북도 칠곡군 , 충청북도 영동군,0.9,1
충청북도 청주시 청원구 , 충청북도 영동군,0.9,1
 충청북도 영동군,경상북도 김천시,14.5,2
 충청북도 영동군,충청북도 옥천군,13.9,2
 충청북도 영동군,대전광역시 유성구,8.6,2
 충청북도 영동군,충청남도 금산군,7.2,2
 충청북도 영동군,전라북도 무주군,5.8,2
 충청북도 영동군,대전광역시 서구,4.4,2
 충청북도 영동군,대전광역시 동구,4.2,2
 충청북도 영동군,대전광역시 중구,3.9,2
 충청북도 영동군,경상북도 상주시,3.6,2
 충청북도 영동군,경상북도 구미시,2.7,2
 충청북도 영동군,대전광역시 대덕구,2.2,2
 충청북도 영동군,충청북도 보은군,2.0,2
 충청북도 영동군,세종특별자치시 ,1.6,2
 충청북도 영동군,충청북도 청주시 흥덕구,1.3,2
 충청북도 영동군,충청남도 공주시,0.9,2
 충청북도 영동군,경상북도 경주시,0.8,2
 충청북도 영동군,대구광역시 수성구,0.8,2
 충청북도 영동군,경상북도 칠곡군,0.7,2
 충청북도 영동군,충청북도 청주시 서원구,0.7,2
 충청북도 영동군,충청남도 계룡시,0.6,2
