순위,관광지명,주소,분류,합산 검색 수
1,월류봉,충북 영동군,자연경관(산),13258
2,영동와인터널,충북 영동군 영동힐링로 30-0,기타관광,9510
3,남성대체력단련장,충북 영동군 양정죽촌로 69-0,육상레저스포츠,9004
4,물한계곡,충북 영동군,자연경관(산),7550
5,반야사,충북 영동군 백화산로 652-0,종교성지,7089
6,영국사,충북 영동군 영국동길 225-35,종교성지,6407
7,민주지산자연휴양림,충북 영동군 휴양림길 60-0,자연공원,6358
8,송호국민관광지,충북 영동군 송호로 105-0,복합관광시설,4402
9,옥계폭포,충북 영동군,자연경관(산),4122
10,영동재래시장,충북 영동군 영동시장2길 10-1,시장,3422
11,월류봉광장,충북 영동군 원촌동1길 47-0,도시공원,3032
12,천태산,충북 영동군,자연경관(산),2920
13,노근리평화공원,충북 영동군 목화실길 7-0,도시공원,2818
14,도마령,충북 영동군,자연경관(산),2240
15,송호국민관광지캠핑장,충북 영동군 송호로 105-0,캠핑,2106
16,월류봉둘레길여울소리길,충북 영동군,기타레저스포츠,1900
17,강선대,충북 영동군 봉곡3길 0-0,역사유적지,1895
18,영동스테이인터뷰펜션,충북 영동군 양산심천로 45-0,펜션/민박,1672
19,더제이호텔,충북 영동군 계산로1길 22-1,모텔,1539
20,핏들캠핑장,충북 영동군 물한계곡로 980-0,캠핑,1345
21,과일나라테마공원,충북 영동군 영동힐링로 248-0,기타관광,1341
22,리앤파크캠핑장,충북 영동군 구룡로 321-0,캠핑,1220
23,달이머무는집,충북 영동군 월류봉길 57-0,펜션/민박,1213
24,레인보우식물원,충북 영동군 영동힐링로 241-42,테마공원,1198
25,스탕달모텔,충북 영동군 계산로1길 24-0,모텔,1143
26,영동전통시장,충북 영동군 영동시장2길 10-1,시장,993
27,별밤펜션오토캠핑장,충북 영동군 물한계곡로 896-0,캠핑,985
28,갈기산,충북 영동군,자연경관(산),916
29,모텔32일,충북 영동군 계산로 43-2,모텔,872
30,두바이모텔,충북 영동군 계산로6길 7-1,모텔,813
31,영동중앙시장,충북 영동군 중앙로 21-0,시장,725
32,물한산장펜션,충북 영동군 물한계곡로 704-0,펜션/민박,717
33,추풍령급수탑,충북 영동군 추풍령로 447-0,기타관광,703
34,양산팔경금강둘레길,충북 영동군,기타레저스포츠,638
35,영동빙벽장,충북 영동군 빙벽장길 15-0,기타레저스포츠,634
36,콜무인텔,충북 영동군 영동황간로 1452-284,모텔,627
