순위,업소명,주소,분류,외지인 검색 수
1,선희식당,충북 영동군 금강로 756-0,한식,4792
2,안성식당,충북 영동군 영동황간로 1618-0,한식,2994
3,덕승관[중식],충북 영동군 소계로 5-0,외국식,2806
4,가선식당,충북 영동군 금강로 760-0,한식,2357
5,아리랑가든,충북 영동군 학산영동로 1039-20,한식,1577
6,이수한우,충북 영동군 난계로 1108-0,한식,1457
7,원조동해식당,충북 영동군 영동황간로 1676-0,한식,1366
8,추풍령할매갈비,충북 영동군 추풍령로 497-2,한식,1066
9,인터식당,충북 영동군 신촌2길 4-0,한식,947
10,삼대쭈꾸미해신탕,충북 영동군 남성8길 7-0,한식,810
11,장수식당[한식],충북 영동군,한식,751
12,폭포가든,충북 영동군 옥계폭포길 144-0,한식,745
13,투썸플레이스영동군청점,충북 영동군 동정로 30-0,카페/찻집,711
14,갑돌갈비,충북 영동군 계산로2길 5-23,한식,645
15,가마솥두부,충북 영동군 새심길 34-9,한식,643
16,선미식당[중식],충북 영동군 서산로 39-1,외국식,521
17,정깊은소담,충북 영동군 영동천2길 61-0,한식,464
18,동정리보경가든,충북 영동군 동정로2안길 9-1,한식,451
19,천덕송어[일식],충북 영동군 용촌1안길 9-0,외국식,444
20,파스쿠찌충북영동점,충북 영동군 난계로 1110-0,카페/찻집,381
21,파리바게뜨충북영동점,충북 영동군 중앙로 38-0,간이음식,379
22,토담누룽지백숙,충북 영동군 용산공단길 4-0,한식,372
23,일미식당,충북 영동군 영동시장4길 7-0,한식,368
24,롯데리아충북영동점,충북 영동군 중앙로 22-1,간이음식,356
25,한천가든,충북 영동군 원촌동1길 52-0,한식,354
26,청학동,충북 영동군 민주지산로 3023-0,한식,349
27,이디야커피충북영동점,충북 영동군 영산로 19-0,카페/찻집,333
28,월류회관,충북 영동군 학산영동로 1216-0,한식,326
29,해송식당,충북 영동군 하옥포3길 2-0,한식,272
30,정씨함박영동점,충북 영동군 계산로2길 19-48,외국식,260
31,민주가든,충북 영동군 물한계곡로 1316-5,한식,254
32,한양쫄면,충북 영동군 계산로 77-2,간이음식,235
33,배스킨라빈스충북영동점,충북 영동군 중앙로3길 2-0,간이음식,228
34,커피인터뷰,충북 영동군 양산심천로 45-0,카페/찻집,203
35,리코,충북 영동군 반곡동길 24-26,외국식,200
36,공주칼국수,충북 영동군 계산로4길 11-5,한식,196
37,강산가든,충북 영동군 월류봉길 45-0,한식,184
38,추풍령목석산방,충북 영동군 추풍령로7길 45-42,한식,182
39,뚜레쥬르충북영동중앙,충북 영동군 중앙로 46-0,간이음식,179
40,용산민물식당,충북 영동군 용산로4길 7-0,한식,176
41,파리바게뜨황간하나로마트점,충북 영동군 황간로 41-0,간이음식,156
42,청산식당,충북 영동군 금강로 815-0,한식,155
43,둥구나무집,충북 영동군 양정1길 5-0,한식,152
44,루나마켓,충북 영동군 석천길 16-43,카페/찻집,147
45,한돈참숯꼬기,충북 영동군 동정로 18-47,한식,136
46,달빛프로방스,충북 영동군 원촌동2길 11-0,카페/찻집,126
47,고기박사냉면초계막국수영동점,충북 영동군 동정로 78-0,한식,121
48,오아시스가든,충북 영동군 금강로 1234-0,외국식,118
49,개미식당,충북 영동군 구룡로 242-0,한식,112
50,봉평막국수,충북 영동군 영동황간로 737-0,한식,108
51,리틀파스타,충북 영동군 부용동1로 18-0,외국식,107
52,약목손두부,충북 영동군 약목3길 3-0,한식,104
53,강태공올갱이촌,충북 영동군 초강로6길 38-0,한식,94
54,김명자 낙지마당,충북 영동군 계산로1길 30-0,외국식,91
54,동일민물식당,충북 영동군 구룡로 9-7,한식,91
54,청학동,충북 영동군 민주지산로 3013-0,한식,91
57,백호정육식당,충북 영동군 영산로3길 16-0,한식,90
57,어락,충북 영동군 영산로3길 10-0,한식,90
59,카페온,충북 영동군 동정로2안길 28-1,카페/찻집,89
59,카페해영,충북 영동군 외만1길 34-4,카페/찻집,89
61,홍능갈비,충북 영동군 계산로7길 7-4,한식,88
61,샤브마니아충북영동점,충북 영동군 구교로 7-0,외국식,88
63,반야석갈비,충북 영동군 백화산로 429-0,한식,87
64,명륜진사갈비충북영동점,충북 영동군 계산로2길 22-0,한식,86
65,추풍령 옛고개,충북 영동군 추풍령로 377-0,한식,83
66,황간낙지,충북 영동군 영동황간로 1688-0,외국식,76
66,행복한달팽이카페썬샤인,충북 영동군 목화실길 7-0,카페/찻집,76
68,히스토리아커피,충북 영동군 영동산단로 27-10,카페/찻집,74
69,대연,충북 영동군 남부로 793-0,한식,73
70,정가물소리,충북 영동군 묘동2길 1-0,한식,70
71,길등재,충북 영동군 영동힐링로 110-0,카페/찻집,68
72,윤초밥,충북 영동군 영산로7길 12-0,외국식,66
73,다래나무식당,충북 영동군 물한계곡로 1258-0,한식,64
