연령대,남성방문 비율,여성방문 비율
70세 이상,1.8,1.5
60~69세,4.7,3.5
50~59세,8.6,6.3
40~49세,11.7,7.4
30~39세,14.8,12.1
20~29세,12.4,12.1
10~19세,1.4,1.1
