동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
44,340,기타가족,가족_형제_엄마,역사유적,다리_한옥_정자,예당저수지(예당관광지)
2,134,부모님,아빠,미식,식당_맛집_차,예당저수지(예당관광지)
2,132,배우자,남편,자연경관,저수지_공원_수목원,예당저수지(예당관광지)
1,47,연인,연인,레포츠/운동,낚시_배스낚시_캠핑,예당저수지(예당관광지)
1,2,회사동료,대리,휴식/힐링,나들이,예당저수지(예당관광지)
1,2,자녀,딸,체험,한옥스테이,예당저수지(예당관광지)
