기준연월,방문비율
20220811,50.4
20220812,62.1
20220813,61.6
20220814,82.9
20220815,82.1
20220816,73.0
20220817,122.5
20220818,44.3
20220819,51.1
20220820,59.9
20220821,110.6
20220822,133.7
20220823,68.4
20220824,59.1
20220825,47.0
20220826,53.8
20220827,56.8
20220828,123.1
20220829,160.2
20220830,83.2
20220831,107.8
20220901,25.0
20220902,28.1
20220903,45.0
20220904,71.2
20220905,77.6
20220906,24.0
20220907,19.5
20220908,4.7
20220909,14.0
20220910,19.4
20220911,57.7
20220912,88.8
20220913,24.0
20220914,18.8
20220915,9.4
20220916,10.0
20220917,19.2
20220918,85.8
20220919,72.7
20220920,24.8
20220921,20.3
20220922,8.2
20220923,9.0
20220924,19.0
20220925,51.0
20220926,75.4
20220927,26.8
20220928,23.6
20220929,19.9
20220930,17.9
20221001,44.0
20221002,85.6
20221003,105.7
20221004,37.6
20221005,30.3
20221006,8.6
20221007,9.3
20221008,20.4
20221009,55.7
20221010,86.7
20221011,28.9
20221012,29.2
20221013,8.8
20221014,8.8
20221015,20.8
20221016,58.3
20221017,74.1
20221018,26.1
20221019,21.7
20221020,9.5
20221021,10.3
20221022,19.7
20221023,60.3
20221024,76.7
20221025,29.4
20221026,24.9
20221027,11.2
20221028,13.0
20221029,38.9
20221030,93.4
20221031,109.6
20221101,41.4
20221102,39.2
20221103,43.9
20221104,32.4
20221105,42.9
20221106,83.7
20221107,78.6
20221108,32.0
