연령대,남성방문 비율,여성방문 비율
70세 이상,2.7,2.2
60~69세,6.4,7.0
50~59세,10.8,7.8
40~49세,12.2,10.6
30~39세,7.3,7.4
20~29세,11.6,5.2
10~19세,4.0,2.7
