유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
광주광역시 광산구 , 전라남도 나주시,21.5,1
광주광역시 남구 , 전라남도 나주시,15.7,1
광주광역시 서구 , 전라남도 나주시,14.5,1
광주광역시 북구 , 전라남도 나주시,7.9,1
전라남도 영암군 , 전라남도 나주시,5.4,1
전라남도 화순군 , 전라남도 나주시,4.2,1
전라남도 무안군 , 전라남도 나주시,4.2,1
광주광역시 동구 , 전라남도 나주시,3.9,1
전라남도 목포시 , 전라남도 나주시,2.8,1
전라남도 함평군 , 전라남도 나주시,2.8,1
전라남도 장성군 , 전라남도 나주시,2.0,1
전라남도 해남군 , 전라남도 나주시,1.1,1
전라남도 강진군 , 전라남도 나주시,1.1,1
전라남도 영광군 , 전라남도 나주시,1.0,1
전라남도 담양군 , 전라남도 나주시,0.9,1
전라남도 순천시 , 전라남도 나주시,0.7,1
전라남도 장흥군 , 전라남도 나주시,0.6,1
전라북도 정읍시 , 전라남도 나주시,0.6,1
전라북도 고창군 , 전라남도 나주시,0.6,1
전라남도 보성군 , 전라남도 나주시,0.5,1
 전라남도 나주시,광주광역시 서구,19.5,2
 전라남도 나주시,광주광역시 광산구,15.9,2
 전라남도 나주시,전라남도 화순군,10.6,2
 전라남도 나주시,광주광역시 남구,10.1,2
 전라남도 나주시,전라남도 목포시,6.2,2
 전라남도 나주시,광주광역시 북구,5.4,2
 전라남도 나주시,전라남도 무안군,5.3,2
 전라남도 나주시,전라남도 영암군,4.0,2
 전라남도 나주시,광주광역시 동구,3.4,2
 전라남도 나주시,전라남도 함평군,3.1,2
 전라남도 나주시,전라남도 담양군,1.9,2
 전라남도 나주시,전라남도 해남군,1.2,2
 전라남도 나주시,전라남도 강진군,1.2,2
 전라남도 나주시,전라남도 장성군,1.1,2
 전라남도 나주시,전라남도 영광군,1.1,2
 전라남도 나주시,전라남도 완도군,1.0,2
 전라남도 나주시,전라남도 여수시,0.9,2
 전라남도 나주시,전라남도 장흥군,0.9,2
 전라남도 나주시,전라남도 순천시,0.6,2
 전라남도 나주시,전라남도 신안군,0.6,2
