동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
6,106,부모님,할머니_아빠,미식,수박_복숭아_라면,한강시민공원 잠실지구(잠실한강공원)
6,20,친구,친구,자연경관,바다_시골_공원,한강시민공원 잠실지구(잠실한강공원)
4,14,기타가족,언니_엄마_오빠,휴식/힐링,피크닉_힐링_나들이,한강시민공원 잠실지구(잠실한강공원)
3,7,연인,남자친구_커플,레포츠/운동,수영장_물놀이장_수상레저,한강시민공원 잠실지구(잠실한강공원)
0,7,,,역사유적,다리,한강시민공원 잠실지구(잠실한강공원)
