유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 안양시 동안구 , 경기도 군포시,17.1,1
경기도 의왕시 , 경기도 군포시,15.6,1
경기도 안양시 만안구 , 경기도 군포시,8.1,1
경기도 안산시 상록구 , 경기도 군포시,8.1,1
경기도 화성시 , 경기도 군포시,5.0,1
경기도 시흥시 , 경기도 군포시,3.9,1
경기도 수원시 권선구 , 경기도 군포시,3.3,1
경기도 안산시 단원구 , 경기도 군포시,3.1,1
경기도 수원시 장안구 , 경기도 군포시,3.1,1
경기도 광명시 , 경기도 군포시,2.0,1
경기도 성남시 분당구 , 경기도 군포시,1.7,1
경기도 수원시 영통구 , 경기도 군포시,1.6,1
서울특별시 서초구 , 경기도 군포시,1.5,1
서울특별시 강남구 , 경기도 군포시,1.4,1
서울특별시 금천구 , 경기도 군포시,1.4,1
경기도 용인시 기흥구 , 경기도 군포시,1.4,1
경기도 과천시 , 경기도 군포시,1.3,1
경기도 수원시 팔달구 , 경기도 군포시,1.3,1
경기도 부천시 , 경기도 군포시,0.9,1
경기도 용인시 처인구 , 경기도 군포시,0.9,1
 경기도 군포시,경기도 의왕시,17.7,2
 경기도 군포시,경기도 안양시 동안구,14.6,2
 경기도 군포시,경기도 시흥시,4.7,2
 경기도 군포시,경기도 화성시,4.6,2
 경기도 군포시,경기도 안산시 상록구,4.5,2
 경기도 군포시,경기도 안양시 만안구,4.4,2
 경기도 군포시,경기도 광명시,3.3,2
 경기도 군포시,경기도 수원시 권선구,2.8,2
 경기도 군포시,경기도 안산시 단원구,2.4,2
 경기도 군포시,경기도 수원시 장안구,2.2,2
 경기도 군포시,경기도 수원시 팔달구,2.1,2
 경기도 군포시,경기도 수원시 영통구,2.0,2
 경기도 군포시,경기도 성남시 분당구,2.0,2
 경기도 군포시,서울특별시 강남구,1.8,2
 경기도 군포시,인천광역시 연수구,1.7,2
 경기도 군포시,서울특별시 서초구,1.6,2
 경기도 군포시,경기도 용인시 기흥구,1.5,2
 경기도 군포시,인천광역시 중구,1.2,2
 경기도 군포시,경기도 용인시 처인구,1.1,2
 경기도 군포시,서울특별시 영등포구,1.0,2
