순위,관광지명,주소,분류,외지인 검색 수
1,반월호수,경기 군포시,자연경관(하천/해양),34663
2,안양컨트리클럽,경기 군포시 군포로 364-0,육상레저스포츠,30226
3,산본시장,경기 군포시 산본천로183번길 6-0,시장,25498
4,롯데피트인산본점,경기 군포시 번영로 485-0,쇼핑몰,24972
5,초막골생태공원,경기 군포시,도시공원,22503
6,갈치저수지,경기 군포시,자연경관(하천/해양),11534
7,반월호수공원,경기 군포시,도시공원,7976
8,철쭉동산,경기 군포시,도시공원,5123
9,롯데시네마산본피트인,경기 군포시 번영로 485-0,공연시설,3862
10,수리사,경기 군포시 속달로 347-181,종교성지,3804
11,초막골생태공원느티나무야영장,경기 군포시,캠핑,3728
12,군포역전시장,경기 군포시 군포로 538-0,시장,3504
13,CGV산본,경기 군포시 번영로 505-0,공연시설,3255
14,중앙공원,경기 군포시 광정로 96-0,도시공원,2894
15,수리산도립공원탐방안내소,경기 군포시 속달로 347-4,기타관광,2730
16,수리산상상마을,경기 군포시 수리산로 112-0,기타문화관광지,2359
17,모텔1004,경기 군포시 금정로 7-0,모텔,1851
17,산본로데오거리,경기 군포시,테마공원,1851
19,호텔밴드,경기 군포시 군포로 647-0,모텔,1834
20,매쟁이골,경기 군포시,도시공원,1556
21,디퍼아울렛타운,경기 군포시 산본천로 99-0,쇼핑몰,1551
22,테마모텔,경기 군포시 군포로707번길 4-0,모텔,1418
23,반월천캠핑장,경기 군포시,캠핑,1384
24,투데이몰,경기 군포시 산본천로 62-0,쇼핑몰,1284
25,대야미풋살장,경기 군포시,기타레저스포츠,1283
26,군포시청소년수련관,경기 군포시 산본로 322-0,육상레저스포츠,1223
27,모텔비바체,경기 군포시 군포역2길 28-0,모텔,1204
28,복합생활스포츠타운,경기 군포시 군포로 339-0,도시공원,1120
29,한양프라자,경기 군포시 수리산로 8-0,쇼핑몰,1116
30,리츠모텔,경기 군포시 봉성로5번길 8-0,모텔,1094
31,리젠시모텔,경기 군포시 금정로 5-0,모텔,943
32,군포철쭉축제,경기 군포시,기타문화관광지,897
33,산장낚시터,경기 군포시 송부로 145-68,수상레저스포츠,877
34,한우물근린공원,경기 군포시,도시공원,800
