동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
211,2250,연인,애인_커플_여자친구,미식,맛집_바나나_카페
142,893,기타가족,형제_여동생_가족,레포츠/운동,낚시_캠핑_헬스장
82,633,회사동료,대리_사원,문화예술,공장_문화센터_노래방
79,164,학생,중딩_고딩_대학생,자연경관,계곡_도립공원_광산
61,69,친구,친구,반려동물,애견미용_펫_애견
60,51,자녀,아들_딸_청소년,휴식/힐링,테라피_피크닉_나들이
8,10,배우자,아내_신랑_와이프,역사유적,한옥_정자_무덤
8,0,부모님,부모님_아버지_아빠,,
6,0,싱글,싱글,,
