동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
30,267,연인,애인_커플,미식,맛집_바나나_맥주
30,96,기타가족,누나_가족_오빠,자연경관,사막_해안_바다
13,69,자녀,아들_딸_자녀,레포츠/운동,낚시_캠핑_헬스장
9,34,회사동료,대리_직원_임원,문화예술,카지노_노래방_공장
7,5,친구,친구,반려동물,반려동물_유기견_동물
6,3,부모님,아버지_어머니_아빠,휴식/힐링,힐링_신혼여행
4,2,학생,중딩_고3_고딩,체험,수학여행
4,0,배우자,남편_와이프,,
2,0,싱글,싱글,,
