순위,업소명,주소,분류,외지인 검색 수
1,영진돼지국밥본점,부산 사하구 하신번영로157번길 39-0,한식,14277
2,블랙업커피을숙도점,부산 사하구 낙동남로1233번길 30-0,카페/찻집,12121
3,스타벅스을숙도강변DT점,부산 사하구 하신번영로 381-6,카페/찻집,11223
4,카페만디,부산 사하구 오작로 104-7,카페/찻집,7480
5,맥도날드부산하단DT점,부산 사하구 낙동대로 431-0,간이음식,6733
6,스타벅스사하장림DT점,부산 사하구 을숙도대로 682-0,카페/찻집,3989
7,하기연진주냉면,부산 사하구 괴정로 34-0,한식,3900
8,복성반점[중식],부산 사하구 하신중앙로 289-0,외국식,3754
9,이지요661,부산 사하구 다대로 661-0,카페/찻집,3577
10,다대포회초장센터,부산 사하구 다대동로 40-0,외국식,3423
11,아웃백스테이크하우스부산하단점,부산 사하구 낙동남로 1403-0,외국식,3420
12,맥도날드부산다대DT점,부산 사하구 다대로 532-1,간이음식,3346
13,키친보리에,부산 사하구 다송로72번길 50-0,간이음식,3149
14,스타벅스다대포비치점,부산 사하구 다대로 714-0,카페/찻집,2685
15,스타벅스다대포DT점,부산 사하구 다대로 493-0,카페/찻집,2372
16,할매집,부산 사하구 몰운대1길 55-0,한식,2253
17,동원장수촌,부산 사하구 동매로 117-0,외국식,2177
18,할매복집,부산 사하구 다대로 12-0,외국식,1975
19,꽃마름하단역점,부산 사하구 낙동남로 1427-0,외국식,1858
20,대티물꽁,부산 사하구 낙동대로135번안길 15-0,한식,1768
21,푸주옥부산점,부산 사하구 사하로 133-0,한식,1755
22,오드이븐,부산 사하구 몰운대2길 1-0,카페/찻집,1734
23,식당3선당리점,부산 사하구 제석로 31-0,한식,1696
24,다대336장작구이,부산 사하구 다송로84번길 138-0,한식,1690
25,홉스피제리아다대포점,부산 사하구 다대낙조2길 85-0,외국식,1548
26,오사카[일식],부산 사하구 낙동대로324번길 2-0,외국식,1545
27,쿠우쿠우부산괴정점,부산 사하구 사하로 200-0,외국식,1476
28,투썸플레이스장림점,부산 사하구 장림로 222-0,카페/찻집,1426
29,본가부산사하점,부산 사하구 하신번영로 401-0,한식,1424
30,청송집,부산 사하구 하신번영로 432-0,외국식,1396
31,해주냉면,부산 사하구 낙동대로324번길 5-0,한식,1332
32,맥도날드동아대점,부산 사하구 낙동대로 548-0,간이음식,1313
33,스타벅스부산괴정역점,부산 사하구 사하로186번길 6-0,카페/찻집,1282
34,해풍코다리,부산 사하구 다송로84번길 50-0,한식,1238
35,롯데리아부산하단점,부산 사하구 낙동대로 457-0,간이음식,1199
36,카페플랜트370,부산 사하구 신산로 94-0,카페/찻집,1111
37,투썸플레이스몰운대점,부산 사하구 다대로 655-0,카페/찻집,1107
38,버거킹부산신평DT점,부산 사하구 을숙도대로 564-0,간이음식,1092
39,젬스톤사하점,부산 사하구 장평로 406-0,카페/찻집,1039
40,이티135,부산 사하구 다대로 95-0,카페/찻집,1019
41,투썸플레이스부산다대포점,부산 사하구 다대로 708-0,카페/찻집,1009
42,올타미스터스시하단점,부산 사하구 낙동남로1390번길 10-0,외국식,971
43,엔제리너스부산당리점,부산 사하구 낙동대로 433-0,카페/찻집,959
44,육간명가,부산 사하구 하신중앙로 270-0,한식,901
45,할리스괴정휴마트점,부산 사하구 낙동대로 123-0,카페/찻집,875
46,스타벅스하단중앙점,부산 사하구 낙동남로 1411-0,카페/찻집,846
47,오두리할매셋째딸연탄쭈꾸미,부산 사하구 사리로8번길 2-0,외국식,835
48,교동면옥부산하단점,부산 사하구 낙동남로 1382-0,한식,820
49,버거킹부산괴정역점,부산 사하구 사하로 200-0,간이음식,811
50,카페미슈,부산 사하구 다대낙조2길 85-0,카페/찻집,803
51,해운대신대구탕,부산 사하구 낙동남로 1393-0,한식,754
52,노을365,부산 사하구 하신번영로261번길 10-0,카페/찻집,722
53,옥미아구찜하단점,부산 사하구 승학로2번길 34-0,한식,711
54,명륜진사갈비부산장림점,부산 사하구 장림로 234-0,한식,703
54,아리랑목살,부산 사하구 사하로 164-0,한식,703
56,명가정,부산 사하구 감천로38번길 25-0,한식,691
57,명륜진사갈비부산괴정점,부산 사하구 낙동대로 256-0,한식,690
58,KFC하단역점,부산 사하구 낙동남로 1403-0,간이음식,685
59,산수갑산식당,부산 사하구 낙동대로450번길 8-0,한식,668
60,하가람,부산 사하구 장림로 275-0,한식,650
61,해운대31cm해물칼국수하단점,부산 사하구 낙동남로1423번길 75-0,한식,643
