동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
0,16,,,미식,녹차_떡케이크_녹차아이스크림,한국차문화공원(대한다원)
0,10,,,자연경관,공원_생태공원_실내정원,한국차문화공원(대한다원)
