유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상남도 진주시 , 경상남도 산청군,34.7,1
경상남도 함양군 , 경상남도 산청군,10.6,1
경상남도 하동군 , 경상남도 산청군,4.2,1
경상남도 합천군 , 경상남도 산청군,3.7,1
경상남도 거창군 , 경상남도 산청군,3.2,1
경상남도 사천시 , 경상남도 산청군,3.2,1
경상남도 함안군 , 경상남도 산청군,2.6,1
경상남도 김해시 , 경상남도 산청군,2.2,1
경상남도 의령군 , 경상남도 산청군,1.8,1
경상남도 창원시 의창구 , 경상남도 산청군,1.6,1
전라북도 남원시 , 경상남도 산청군,1.5,1
경상남도 통영시 , 경상남도 산청군,1.5,1
경상남도 창원시 성산구 , 경상남도 산청군,1.3,1
경상남도 거제시 , 경상남도 산청군,1.3,1
경상남도 창원시 마산회원구 , 경상남도 산청군,1.2,1
충청남도 금산군 , 경상남도 산청군,1.2,1
경상남도 고성군 , 경상남도 산청군,1.1,1
경상남도 창원시 마산합포구 , 경상남도 산청군,1.1,1
전라북도 무주군 , 경상남도 산청군,1.0,1
전라북도 장수군 , 경상남도 산청군,0.9,1
 경상남도 산청군,경상남도 진주시,31.2,2
 경상남도 산청군,경상남도 함양군,8.6,2
 경상남도 산청군,경상남도 통영시,7.9,2
 경상남도 산청군,경상남도 사천시,6.8,2
 경상남도 산청군,경상남도 거제시,5.3,2
 경상남도 산청군,경상남도 합천군,3.9,2
 경상남도 산청군,경상남도 하동군,3.7,2
 경상남도 산청군,경상남도 남해군,2.6,2
 경상남도 산청군,경상남도 의령군,2.4,2
 경상남도 산청군,경상남도 거창군,2.2,2
 경상남도 산청군,전라북도 남원시,1.7,2
 경상남도 산청군,경상남도 고성군,1.6,2
 경상남도 산청군,경상남도 김해시,1.2,2
 경상남도 산청군,전라북도 전주시 완산구,1.1,2
 경상남도 산청군,경상남도 함안군,1.0,2
 경상남도 산청군,전라북도 무주군,0.9,2
 경상남도 산청군,경상남도 창원시 마산합포구,0.8,2
 경상남도 산청군,경상남도 창원시 성산구,0.7,2
 경상남도 산청군,경상남도 창원시 의창구,0.6,2
 경상남도 산청군,전라북도 전주시 덕진구,0.6,2
