동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
117,1364,연인,애인_커플_여자친구,미식,맛집_바나나_술
97,437,회사동료,대리_사원,레포츠/운동,캠핑_캠핑여행_경기장
78,220,기타가족,오빠_자매_남매,문화예술,노래방_광장_공장
36,139,자녀,아들_딸_청소년,자연경관,저수지_계곡_공원
9,106,학생,고딩_대학생,반려동물,유기견_애완견_동물
6,12,부모님,부모_부모님_아빠,휴식/힐링,테라피_피크닉_나들이
3,3,싱글,싱글_혼자,역사유적,한옥_정자
2,0,배우자,아내,,
2,0,친구,친구,,
