광역지자체명,기초지자체명,기초지자체별 거주 방문자 수
대전광역시,서구,687741.0
대전광역시,유성구,529789.0
대전광역시,중구,233036.0
대전광역시,동구,138991.0
대전광역시,대덕구,102773.0
충청남도,논산시,438518.0
충청남도,공주시,83242.0
충청남도,부여군,38101.0
충청남도,천안시 서북구,28239.0
충청남도,금산군,24209.0
충청남도,아산시,23608.0
충청남도,천안시 동남구,22960.0
충청남도,홍성군,15282.0
충청남도,보령시,12953.0
충청남도,서산시,11110.0
충청남도,당진시,10087.0
충청남도,예산군,7960.0
충청남도,청양군,6979.0
충청남도,서천군,6037.0
충청남도,태안군,4877.0
경기도,평택시,26737.0
경기도,화성시,24624.0
경기도,부천시,15626.0
경기도,남양주시,15473.0
경기도,용인시 기흥구,14336.0
경기도,용인시 처인구,14025.0
경기도,성남시 분당구,13884.0
경기도,고양시 덕양구,12761.0
경기도,이천시,12495.0
경기도,수원시 권선구,10861.0
경기도,용인시 수지구,10702.0
경기도,광주시,9894.0
경기도,안양시 동안구,9852.0
경기도,김포시,9798.0
경기도,시흥시,9491.0
경기도,수원시 영통구,9377.0
경기도,파주시,9039.0
경기도,의정부시,8840.0
경기도,하남시,7978.0
경기도,안산시 단원구,7603.0
경기도,고양시 일산동구,7403.0
경기도,안산시 상록구,7383.0
경기도,오산시,7329.0
경기도,성남시 수정구,7174.0
경기도,군포시,6571.0
경기도,양주시,6538.0
경기도,안성시,6500.0
경기도,수원시 장안구,6088.0
경기도,안양시 만안구,5613.0
경기도,광명시,5238.0
경기도,수원시 팔달구,4873.0
경기도,포천시,4758.0
경기도,고양시 일산서구,4633.0
경기도,성남시 중원구,4363.0
경기도,양평군,4159.0
경기도,구리시,3679.0
경기도,의왕시,3571.0
경기도,여주시,3416.0
경기도,과천시,2901.0
경기도,가평군,2162.0
경기도,연천군,1962.0
경기도,동두천시,1321.0
서울특별시,영등포구,21169.0
서울특별시,송파구,19539.0
서울특별시,관악구,19219.0
서울특별시,동작구,17687.0
서울특별시,용산구,13664.0
서울특별시,강남구,13185.0
서울특별시,강서구,13117.0
서울특별시,서초구,12519.0
서울특별시,노원구,11862.0
서울특별시,마포구,11166.0
서울특별시,구로구,10632.0
서울특별시,성북구,9511.0
서울특별시,강동구,9217.0
서울특별시,은평구,8912.0
서울특별시,동대문구,8237.0
서울특별시,광진구,8205.0
서울특별시,양천구,8116.0
서울특별시,서대문구,7991.0
서울특별시,중랑구,7873.0
서울특별시,성동구,6643.0
서울특별시,금천구,6167.0
서울특별시,강북구,5732.0
서울특별시,종로구,5306.0
서울특별시,도봉구,4946.0
서울특별시,중구,3879.0
세종특별자치시,세종특별자치시,214323.0
충청북도,청주시 흥덕구,24343.0
충청북도,청주시 서원구,20631.0
충청북도,청주시 청원구,19257.0
충청북도,청주시 상당구,15256.0
충청북도,옥천군,14567.0
충청북도,충주시,11633.0
충청북도,영동군,9970.0
충청북도,음성군,6882.0
충청북도,진천군,4826.0
충청북도,괴산군,4437.0
충청북도,증평군,3967.0
충청북도,보은군,3136.0
충청북도,제천시,1887.0
충청북도,단양군,711.0
전라북도,익산시,28713.0
전라북도,전주시 덕진구,19671.0
전라북도,전주시 완산구,16592.0
전라북도,군산시,15313.0
전라북도,완주군,10925.0
전라북도,정읍시,3557.0
전라북도,무주군,3147.0
전라북도,김제시,2928.0
전라북도,남원시,2476.0
전라북도,고창군,1399.0
전라북도,임실군,1312.0
전라북도,부안군,1223.0
전라북도,진안군,974.0
전라북도,장수군,880.0
전라북도,순창군,565.0
경상남도,창원시 진해구,11665.0
경상남도,진주시,8686.0
경상남도,사천시,4356.0
경상남도,김해시,4190.0
경상남도,창원시 성산구,3502.0
경상남도,양산시,3273.0
경상남도,거제시,3202.0
경상남도,창원시 의창구,3121.0
경상남도,함안군,1851.0
경상남도,창원시 마산회원구,1816.0
경상남도,창원시 마산합포구,1487.0
경상남도,통영시,1473.0
경상남도,함양군,1032.0
경상남도,고성군,819.0
경상남도,밀양시,807.0
경상남도,남해군,770.0
경상남도,창녕군,761.0
경상남도,산청군,624.0
경상남도,하동군,586.0
경상남도,거창군,500.0
경상남도,합천군,357.0
경상남도,의령군,314.0
인천광역시,서구,8827.0
인천광역시,부평구,8094.0
인천광역시,연수구,7727.0
인천광역시,남동구,6592.0
인천광역시,계양구,6375.0
인천광역시,미추홀구,6280.0
인천광역시,중구,4193.0
인천광역시,옹진군,751.0
인천광역시,강화군,739.0
인천광역시,동구,500.0
강원도,원주시,9877.0
강원도,춘천시,6192.0
강원도,강릉시,4336.0
강원도,인제군,4300.0
강원도,철원군,3312.0
강원도,화천군,3086.0
강원도,동해시,2694.0
강원도,홍천군,2616.0
강원도,속초시,2117.0
강원도,고성군,2051.0
강원도,평창군,2003.0
강원도,양양군,1551.0
강원도,양구군,1535.0
강원도,삼척시,1361.0
강원도,횡성군,819.0
강원도,태백시,817.0
강원도,정선군,541.0
강원도,영월군,422.0
경상북도,구미시,6478.0
경상북도,포항시 남구,5207.0
경상북도,경산시,4911.0
경상북도,김천시,4092.0
경상북도,경주시,3487.0
경상북도,포항시 북구,2801.0
경상북도,안동시,2400.0
경상북도,상주시,2358.0
경상북도,예천군,2330.0
경상북도,영천시,2065.0
경상북도,칠곡군,1995.0
경상북도,영주시,1896.0
경상북도,문경시,1150.0
경상북도,의성군,977.0
경상북도,성주군,625.0
경상북도,울진군,616.0
경상북도,청송군,403.0
경상북도,영덕군,364.0
경상북도,청도군,311.0
경상북도,봉화군,292.0
경상북도,고령군,285.0
경상북도,울릉군,147.0
경상북도,군위군,130.0
경상북도,영양군,91.0
대구광역시,동구,9980.0
대구광역시,수성구,9198.0
대구광역시,달서구,7828.0
대구광역시,북구,6969.0
대구광역시,달성군,3161.0
대구광역시,남구,2443.0
대구광역시,서구,1884.0
대구광역시,중구,983.0
부산광역시,해운대구,4290.0
부산광역시,남구,3818.0
부산광역시,북구,2630.0
부산광역시,부산진구,2606.0
부산광역시,금정구,2553.0
부산광역시,강서구,2544.0
부산광역시,수영구,2506.0
부산광역시,사하구,2473.0
부산광역시,동래구,2171.0
부산광역시,연제구,1771.0
부산광역시,사상구,1488.0
부산광역시,기장군,1304.0
부산광역시,영도구,1198.0
부산광역시,서구,826.0
부산광역시,동구,814.0
부산광역시,중구,281.0
전라남도,순천시,4406.0
전라남도,장성군,4250.0
전라남도,목포시,3745.0
전라남도,나주시,3556.0
전라남도,여수시,2800.0
전라남도,광양시,2337.0
전라남도,영암군,2090.0
전라남도,무안군,1932.0
전라남도,담양군,986.0
전라남도,화순군,830.0
전라남도,영광군,809.0
전라남도,진도군,655.0
전라남도,강진군,651.0
전라남도,곡성군,565.0
전라남도,해남군,557.0
전라남도,보성군,534.0
전라남도,신안군,520.0
전라남도,함평군,461.0
전라남도,고흥군,430.0
전라남도,장흥군,386.0
전라남도,구례군,345.0
전라남도,완도군,320.0
광주광역시,광산구,10620.0
광주광역시,북구,9047.0
광주광역시,서구,6309.0
광주광역시,남구,3498.0
광주광역시,동구,2232.0
제주특별자치도,제주시,7284.0
제주특별자치도,서귀포시,5036.0
울산광역시,울주군,2462.0
