순위,관광지명,주소,분류,현지인 검색 수
1,구룡체력단련장,충남 계룡시 계룡대9로 104-0,육상레저스포츠,6242
2,계룡대쇼핑타운,충남 계룡시 신도안1길 41-0,쇼핑몰,5286
3,계룡대체력단련장,충남 계룡시 계룡대로 976-0,육상레저스포츠,2321
4,구룡콘도,충남 계룡시 계룡대로 663-0,콘도미니엄,1897
5,입암저수지,충남 계룡시,자연경관(하천/해양),905
6,품안콘도,충남 계룡시,콘도미니엄,874
7,계룡문화예술의전당,충남 계룡시 문화1로 13-0,공연시설,844
8,무상사,충남 계룡시 향적산길 129-0,종교성지,487
9,호텔계룡,충남 계룡시 계룡대로 334-0,모텔,327
10,한훈기념관,충남 계룡시 계룡대1로 35-0,전시시설,311
11,무궁화학습원,충남 계룡시,도시공원,182
12,호텔비바체,충남 계룡시 번영1길 6-17,호텔,163
13,몽이야모텔,충남 계룡시 금암로 118-7,모텔,148
14,계룡사계고택,충남 계룡시 사계로 122-4,역사유적지,131
15,계룡대야구장,충남 계룡시,레저스포츠시설,127
16,더에이스호텔,충남 계룡시 계룡대로 316-0,모텔,123
17,비너스호텔,충남 계룡시 번영1길 6-19,모텔,113
18,계룡철물,충남 계룡시 금암로 166-0,기타쇼핑시설,98
19,굿타임모텔,충남 계룡시 번영1길 6-11,모텔,96
20,금아공조,충남 계룡시 제1산단로 25-16,기타쇼핑시설,68
21,본호텔,충남 계룡시 서금암2길 13-4,호텔,64
22,화이트모텔,충남 계룡시 계룡대로 327-0,모텔,63
23,다이소계룡점,충남 계룡시 번영로 40-0,기타쇼핑시설,61
24,자바모텔,충남 계룡시 번영1길 21-0,모텔,57
25,스타무인텔,충남 계룡시 금암로 118-11,모텔,47
26,유쓰펜션,충남 계룡시 입암길 218-0,펜션/민박,44
27,좋은날모텔,충남 계룡시 계룡대로 307-0,모텔,43
28,호텔더존,충남 계룡시 번영1길 5-20,모텔,34
29,바느질공방K,충남 계룡시 번영10길 25-6,공예체험,32
30,원오사,충남 계룡시 전원3길 32-16,종교성지,25
30,제3정문앞벚꽃길,충남 계룡시,기타관광,25
32,광석낚시터,충남 계룡시 광석향한2길 58-0,수상레저스포츠,23
33,태양모텔,충남 계룡시 번영1길 17-0,모텔,22
33,신신태양철물상사,충남 계룡시 계룡대로 239-0,기타쇼핑시설,22
33,계룡시생활체육공원,충남 계룡시,도시공원,22
36,오페라,충남 계룡시 금암로 130-17,모텔,21
37,계룡종합운동장보조경기장,충남 계룡시 문화1로 18-19,레저스포츠시설,16
37,지상군페스티벌,충남 계룡시,기타문화관광지,16
39,드림무인텔,충남 계룡시 번영1길 6-9,모텔,15
39,새터산공원,충남 계룡시,도시공원,15
41,두계생태공원물놀이장,충남 계룡시,테마공원,14
42,모텔S,충남 계룡시 번영1길 7-0,모텔,9
43,두계사,충남 계룡시 왕대산길 100-0,종교성지,8
44,모원재,충남 계룡시 왕대2길 6-10,역사유적지,7
44,테라도자기공방,충남 계룡시 번영9길 16-0,공예체험,7
46,쏘울모텔,충남 계룡시 서금암2길 8-18,모텔,6
46,장재동저수지,충남 계룡시,자연경관(하천/해양),6
48,헤븐모텔,충남 계룡시 번영1길 9-0,모텔,5
48,싸이모텔,충남 계룡시 서금암2길 7-5,모텔,5
48,황룡사,충남 계룡시 왕대로 118-0,종교성지,5
51,리무진모텔,충남 계룡시 계룡대로 337-0,모텔,4
52,계룡세계군문화엑스포(비상활주로),충남 계룡시,기타문화관광지,3
52,종평지,충남 계룡시,자연경관(하천/해양),3
52,입암낚시터,충남 계룡시 입암길 218-0,수상레저스포츠,3
52,정성인테리어,충남 계룡시 팥거리2길 14-0,기타쇼핑시설,3
52,이심원충신정려현판,충남 계룡시 금암1길 10-0,기타관광,3
52,향적산치유의숲,충남 계룡시 향적산길 200-0,자연공원,3
58,도곡리실내야외낚시터,충남 계룡시 배울길 129-0,수상레저스포츠,2
58,천마사,충남 계룡시 금암1길 20-0,종교성지,2
58,용동저수지,충남 계룡시,자연경관(하천/해양),2
58,충령탑,충남 계룡시 번영로 0-0,역사유물,2
58,대원사,충남 계룡시 전원2길 47-25,종교성지,2
58,보현사,충남 계룡시 입암길 102-50,종교성지,2
58,두계은농재,충남 계룡시 사계로 122-4,역사유적지,2
58,봄봄,충남 계룡시 번영1길 6-15,모텔,2
66,정각사,충남 계룡시 전원로 20-0,종교성지,1
66,송은진탁구클럽,충남 계룡시 계룡대로 524-0,기타레저스포츠,1
66,퀼트이야기,충남 계룡시 번영로 62-0,기타쇼핑시설,1
66,양정닭집,충남 계룡시 계백로 3114-0,시장,1
66,빙고샵계룡점,충남 계룡시 번영로 80-0,기타쇼핑시설,1
66,계룡문,충남 계룡시,기타관광,1
66,루나호텔,충남 계룡시 계룡대로 337-0,모텔,1
66,호텔리어,충남 계룡시 번영1길 6-5,모텔,1
66,두계근린공원,충남 계룡시 사계로9길 13-0,도시공원,1
75,계룡세계군문화엑스포,충남 계룡시,기타문화관광지,0
75,서강종합상사,충남 계룡시 엄사중앙로 111-0,기타쇼핑시설,0
75,삼미방앗간,충남 계룡시 번영3길 16-1,기타쇼핑시설,0
75,계룡입암리유적공원,충남 계룡시,도시공원,0
75,계룡시파크골프장,충남 계룡시,육상레저스포츠,0
75,계룡떡방아간,충남 계룡시 번영3길 24-0,기타쇼핑시설,0
75,삼화페인트,충남 계룡시 번영로 73-0,기타쇼핑시설,0
75,근린공원,충남 계룡시 금암로 0-0,도시공원,0
75,신도정,충남 계룡시,육상레저스포츠,0
75,뒷골공원,충남 계룡시,도시공원,0
75,경선정사,충남 계룡시 전원로 54-6,종교성지,0
75,계룡공기총사격장,충남 계룡시 신도안2길 80-0,기타레저스포츠,0
75,염선재,충남 계룡시 사계로1길 16-0,역사유적지,0
