유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
대전광역시 유성구 , 충청남도 계룡시,26.5,1
충청남도 논산시 , 충청남도 계룡시,17.4,1
대전광역시 서구 , 충청남도 계룡시,14.1,1
충청남도 공주시 , 충청남도 계룡시,8.1,1
세종특별자치시  , 충청남도 계룡시,6.2,1
대전광역시 중구 , 충청남도 계룡시,3.0,1
대전광역시 동구 , 충청남도 계룡시,2.4,1
대전광역시 대덕구 , 충청남도 계룡시,1.8,1
충청북도 청주시 서원구 , 충청남도 계룡시,0.9,1
충청남도 천안시 동남구 , 충청남도 계룡시,0.8,1
충청북도 청주시 흥덕구 , 충청남도 계룡시,0.8,1
전라북도 익산시 , 충청남도 계룡시,0.7,1
충청남도 금산군 , 충청남도 계룡시,0.7,1
충청남도 천안시 서북구 , 충청남도 계룡시,0.6,1
경기도 평택시 , 충청남도 계룡시,0.6,1
경기도 화성시 , 충청남도 계룡시,0.6,1
충청남도 부여군 , 충청남도 계룡시,0.6,1
충청북도 청주시 청원구 , 충청남도 계룡시,0.6,1
경상남도 창원시 진해구 , 충청남도 계룡시,0.4,1
충청남도 아산시 , 충청남도 계룡시,0.4,1
 충청남도 계룡시,대전광역시 유성구,26.4,2
 충청남도 계룡시,대전광역시 서구,19.7,2
 충청남도 계룡시,충청남도 공주시,14.6,2
 충청남도 계룡시,충청남도 논산시,11.3,2
 충청남도 계룡시,세종특별자치시 ,5.3,2
 충청남도 계룡시,대전광역시 중구,3.1,2
 충청남도 계룡시,대전광역시 동구,1.7,2
 충청남도 계룡시,충청남도 부여군,1.6,2
 충청남도 계룡시,대전광역시 대덕구,1.0,2
 충청남도 계룡시,충청남도 금산군,0.8,2
 충청남도 계룡시,전라북도 군산시,0.7,2
 충청남도 계룡시,충청남도 보령시,0.7,2
 충청남도 계룡시,경기도 평택시,0.6,2
 충청남도 계룡시,충청북도 청주시 흥덕구,0.5,2
 충청남도 계룡시,전라북도 전주시 덕진구,0.5,2
 충청남도 계룡시,전라북도 완주군,0.5,2
 충청남도 계룡시,전라북도 전주시 완산구,0.5,2
 충청남도 계룡시,전라북도 익산시,0.4,2
 충청남도 계룡시,충청북도 청주시 상당구,0.4,2
 충청남도 계룡시,충청북도 청주시 청원구,0.4,2
