순위,업소명,주소,분류,외지인 검색 수
1,스타벅스계룡대로DT점,충남 계룡시 번영로 6-0,카페/찻집,7506
2,파스쿠찌계룡DT점,충남 계룡시 계룡대로 452-0,카페/찻집,3919
3,초록델리하우스,충남 계룡시 신도안2길 41-0,외국식,2681
4,감나무집,충남 계룡시 평리길 20-0,외국식,2319
5,계룡대반점[중식],충남 계룡시 금암2길 11-0,외국식,2008
6,예촌소바,충남 계룡시 번영11길 18-16,외국식,1921
7,오후의산책,충남 계룡시 번영11길 25-0,카페/찻집,1854
8,연리지,충남 계룡시 향적산길 91-0,카페/찻집,1751
9,콩밭가인,충남 계룡시 새터산길 12-0,한식,1747
10,맛나감자탕계룡본점,충남 계룡시 금암로 142-0,한식,1588
11,칠갑산바닷물손두부계룡점,충남 계룡시 양정향한길 218-6,한식,1157
12,화평[중식],충남 계룡시 계룡대로 486-0,외국식,1105
13,한마음정육식당계룡입암점,충남 계룡시 입암길 218-0,한식,965
14,롯데리아계룡점,충남 계룡시 번영로 36-0,간이음식,888
15,계룡면옥,충남 계룡시 새터산길 4-0,한식,766
16,올리브식탁,충남 계룡시 번영8길 8-3,한식,685
17,더하고부대찌개,충남 계룡시 금암로 140-0,외국식,634
18,투썸플레이스계룡DT점,충남 계룡시 계룡대로 473-0,카페/찻집,600
19,신도안오리,충남 계룡시 장안로 31-0,외국식,575
20,흥부와놀부,충남 계룡시 금암1길 14-0,한식,517
21,배스킨라빈스계룡엄사점,충남 계룡시 엄사중앙로 97-0,간이음식,510
22,조방낙지계룡점,충남 계룡시 서금암로 11-0,외국식,505
23,모꼬지,충남 계룡시 전원1길 13-0,한식,496
24,고향맛집,충남 계룡시 배울길 97-0,한식,473
25,마미쿡계룡쇼핑타운점,충남 계룡시 신도안1길 41-0,간이음식,464
26,청정여수명가[한식],충남 계룡시 번영1길 5-14,한식,461
27,씨에르보,충남 계룡시 사계로9길 18-0,외국식,458
28,구스브레드,충남 계룡시 장안1길 40-0,간이음식,450
29,낙원식당,충남 계룡시 팥거리로 218-1,한식,434
30,계룡한방오리,충남 계룡시 연화동길 7-0,외국식,430
31,아르볼그란데366,충남 계룡시 양정향한길 223-0,카페/찻집,420
32,미다미[일식],충남 계룡시 장안2길 42-0,외국식,413
33,대운식당,충남 계룡시 평리길 29-0,한식,402
34,파리바게뜨계룡시청점,충남 계룡시 장안로 66-0,간이음식,399
35,계룡각[중식],충남 계룡시 번영3길 10-0,외국식,372
35,파리바게뜨계룡대엄사점,충남 계룡시 엄사중앙로 101-0,간이음식,372
37,용인토종순대국계룡엄사점,충남 계룡시 번영7길 8-0,한식,371
38,진성아구찜계룡점,충남 계룡시 서금암2길 13-7,외국식,368
39,무궁화회관,충남 계룡시 계룡대9로 104-0,한식,362
40,수경손만두,충남 계룡시 장안로 59-3,한식,348
41,수복일식[일식],충남 계룡시 전원로 79-0,외국식,329
42,천마산장독대와보리밥,충남 계룡시 천마로 87-10,한식,328
43,금암산장,충남 계룡시 서금암5길 74-0,한식,325
44,이화수전통육개장계룡점,충남 계룡시 계룡대로 486-0,한식,313
45,고기박사냉면초계막국수계룡점,충남 계룡시 계룡대로 486-0,한식,311
46,예사랑막국수,충남 계룡시 계룡대로 263-0,한식,309
47,내일또오리충남계룡점,충남 계룡시 전원1길 1-0,외국식,307
48,도원뚝배기짬뽕[중식],충남 계룡시 번영로 57-0,외국식,288
49,신도리한우촌,충남 계룡시 번영11길 4-57,한식,286
50,육샤육샤계룡점,충남 계룡시 번영2길 4-27,한식,284
51,돼지가족족발,충남 계룡시 번영2길 5-0,외국식,269
52,남서문옛날가마솥곰탕계룡본점,충남 계룡시 서금암1길 11-6,한식,264
53,웰빙양고기,충남 계룡시 번영6길 12-0,한식,263
54,화심순두부,충남 계룡시 평리길 22-0,한식,255
55,도미노피자계룡점,충남 계룡시 번영로 12-0,간이음식,252
56,피자헛계룡점,충남 계룡시 평리길 6-0,간이음식,244
57,향적산한상,충남 계룡시 광석향한길 223-0,한식,234
58,신토불이병천순대,충남 계룡시 전원로 5-14,한식,228
58,촌돼지솥뚜껑삼겹살,충남 계룡시 전원로 15-0,한식,228
60,북청손만두 요리집,충남 계룡시 장안1길 38-0,한식,222
61,한중원[중식],충남 계룡시 연화동길 25-0,외국식,198
62,호박이야기,충남 계룡시 번영로 89-0,간이음식,197
63,연화식당,충남 계룡시 연화동길 27-0,한식,194
64,디벨랜드계룡대개나리회관지점,충남 계룡시,카페/찻집,190
65,올레뜨,충남 계룡시 서금암3길 10-0,간이음식,176
66,어선횟집,충남 계룡시 전원1길 10-1,외국식,170
67,토종선지뼈다귀해장국,충남 계룡시 번영로 10-0,한식,164
68,고군산횟집,충남 계룡시 전원로 21-0,외국식,163
68,어린양,충남 계룡시 전원1길 17-5,외국식,163
70,천지봉면옥,충남 계룡시 계룡대로 275-0,한식,159
71,복고풍,충남 계룡시 장안로 31-0,한식,156
71,현대옥충남계룡점,충남 계룡시 번영1길 5-12,한식,156
73,돌고래횟집,충남 계룡시 전원로 24-0,외국식,151
74,부산자갈치횟집,충남 계룡시 전원로 17-13,외국식,150
75,풍년닭갈비,충남 계룡시 번영2길 5-1,외국식,146
76,큰솔밭[한식],충남 계룡시 번영2길 21-14,한식,138
77,대산식당,충남 계룡시 양정향한길 21-2,한식,127
78,향담,충남 계룡시 향적산1길 13-0,카페/찻집,125
79,계룡해물칼국수,충남 계룡시 번영로 78-0,한식,123
80,태백 칡 냉면,충남 계룡시 번영2길 4-9,한식,119
81,코뚜레고기마을,충남 계룡시 번영10길 17-8,한식,114
82,파리바게뜨계룡대쇼핑타운점,충남 계룡시 신도안1길 41-0,간이음식,113
83,로코스212,충남 계룡시 번영로 212-0,카페/찻집,109
84,양반고을,충남 계룡시 번영11길 16-0,한식,106
85,1984그수육집칼국수계룡엄사점,충남 계룡시 전원로 36-0,한식,104
86,착한감자탕금암점,충남 계룡시 서금암로 53-0,한식,102
87,기장횟집,충남 계룡시 전원로 5-4,외국식,98
88,남해자산어보횟집,충남 계룡시 전원1길 7-0,외국식,93
89,명륜진사갈비충남계룡점,충남 계룡시 엄사중앙로 110-0,한식,92
90,녹원정,충남 계룡시 소라실길 15-0,한식,89
91,던킨충남계룡점,충남 계룡시 엄사중앙로 66-0,간이음식,88
92,아빠의주방,충남 계룡시 장안2길 17-0,외국식,87
92,아네모스,충남 계룡시 장안1길 16-1,카페/찻집,87
94,해피맘마,충남 계룡시 엄사중앙로 113-0,한식,86
95,오거리회관,충남 계룡시 번영8길 3-8,한식,85
96,이삭토스트계룡엄사점,충남 계룡시 번영로 120-0,간이음식,83
96,그냥회마차,충남 계룡시 번영6길 4-1,외국식,83
98,74무한바베큐계룡점,충남 계룡시 서금암2길 16-0,외국식,82
98,미르,충남 계룡시 전원로 5-11,외국식,82
100,정화당,충남 계룡시 서금암로 10-0,카페/찻집,79
