순위,업소명,주소,분류,외지인 검색 수
1,대덕식당,대구 남구 앞산순환로 443-0,한식,19238
2,아눅앞산,대구 남구 앞산순환로 459-0,카페/찻집,17884
3,고령촌돼지찌개앞산본점,대구 남구 앞산순환로 440-1,한식,11792
4,스타벅스대구앞산DT점,대구 남구 현충로 32-0,카페/찻집,9610
5,앞산주택,대구 남구 현충로1길 16-0,외국식,9472
6,조조칼국수앞산본점,대구 남구 현충로15길 13-1,한식,9306
7,안지랑곱창골목,대구 남구,기타음식,8063
8,스타벅스대구영대병원역DT점,대구 남구 봉덕로 25-0,카페/찻집,6600
9,맥도날드대구교대DT점,대구 남구 중앙대로 225-0,간이음식,6165
10,구공탄막창,대구 남구 대명로 303-0,외국식,5639
11,커피플라자,대구 남구 앞산순환로87길 49-0,카페/찻집,5455
12,진흥반점[중식],대구 남구 이천로28길 43-2,외국식,5431
13,카펠라,대구 남구 앞산순환로 449-0,카페/찻집,5286
14,넘버더스타즈,대구 남구 현충로 54-0,카페/찻집,4618
15,신마산식당본점,대구 남구 현충로 214-0,한식,4208
16,앞산큰골집,대구 남구 큰골길 35-0,한식,4182
17,민스크,대구 남구 현충로6길 9-2,카페/찻집,4156
18,곤지곤지옹기보리밥[한식],대구 남구 앞산순환로 465-1,한식,3900
19,투썸플레이스대구앞산점,대구 남구 현충로 24-0,카페/찻집,3396
20,현짬뽕[중식],대구 남구 대봉로 89-0,외국식,3289
21,호어모아,대구 남구 안지랑로5길 88-0,외국식,3279
22,앞산게장,대구 남구 앞산순환로 473-0,외국식,3210
23,대쿠이본점,대구 남구 중앙대로51길 38-2,외국식,3156
24,면장수앞산점,대구 남구 앞산순환로 411-0,한식,3079
25,오르다카페,대구 남구 안지랑로 11-0,카페/찻집,3024
26,지오네키친,대구 남구 현충로 21-0,외국식,2984
27,또이스치킨찜닭본점,대구 남구 양지북길 100-0,외국식,2876
28,블루웨이브,대구 남구 큰골5길 5-0,외국식,2645
29,라겟옴,대구 남구 앞산순환로87길 51-0,카페/찻집,2631
30,오마모리,대구 남구 대명남로 167-0,카페/찻집,2501
31,진해숯불막창,대구 남구 성당로 272-0,외국식,2463
32,청도돼지국밥,대구 남구 대봉로 65-0,한식,2418
33,앞산울진대게본점,대구 남구 앞산순환로 559-1,외국식,2163
34,본가안동갈비,대구 남구 중앙대로22길 219-0,한식,2155
35,앞산분식본점,대구 남구 앞산순환로 383-6,간이음식,2153
36,투썸플레이스앞산스카이타운점,대구 남구 앞산순환로 375-0,카페/찻집,2118
37,청라연[한식],대구 남구 두류공원로 62-0,한식,2091
38,크래프터,대구 남구 현충로 41-1,간이음식,2074
39,읍천리382본점,대구 남구 안골길 17-1,카페/찻집,1988
40,료미대구앞산점 [일식],대구 남구 현충로 17-0,외국식,1984
41,청학식당,대구 남구 봉덕로1길 52-1,한식,1975
