순위,관광지명,주소,분류,외지인 검색 수
1,관문시장,대구 남구 관문시장2길 43-0,시장,15067
2,봉덕신시장,대구 남구 봉덕로27길 16-23,시장,12783
3,공룡공원,대구 남구,도시공원,11739
4,성당시장,대구 남구 성당로 196-0,시장,10407
5,앞산케이블카,대구 남구 앞산순환로 574-114,기타관광,9111
6,대명시장,대구 남구 명덕로 60-0,시장,8888
7,대덕문화전당,대구 남구 앞산순환로 478-0,공연시설,6222
8,앞산빨래터공원,대구 남구,도시공원,5880
9,호텔더팔래스대구,대구 남구 이천로 13-0,호텔,4814
10,앞산비즈니스호텔,대구 남구 현충로 148-0,호텔,4783
11,고산골,대구 남구 고산3길 95-1,도시공원,4482
12,앞산공원,대구 남구 앞산순환로 574-116,도시공원,3856
13,앞산해넘이전망대,대구 남구,랜드마크관광,3775
14,봉덕신시장,대구 남구 봉덕로 115-0,시장,2625
15,브라운도트호텔성당못점,대구 남구 성당로 84-0,모텔,2458
16,힐탑호텔,대구 남구 두류공원로 97-0,호텔,2386
17,영선시장,대구 남구 중앙대로 216-0,시장,2338
18,2월호텔대구앞산점,대구 남구 대명로 235-0,모텔,2255
19,충혼탑,대구 남구 앞산순환로 540-0,역사유물,2191
20,앞산전망대,대구 남구 앞산순환로 454-0,랜드마크관광,2028
21,블로바이블로호텔,대구 남구 중앙대로 118-0,모텔,2010
22,안일사,대구 남구 앞산순환로 440-0,종교성지,1965
23,리마트앞산점,대구 남구 앞산순환로 403-0,기타쇼핑시설,1933
24,더제이호텔,대구 남구 중앙대로 116-0,호텔,1889
25,삐에로모텔,대구 남구 두류공원로 111-2,모텔,1666
26,요요모텔,대구 남구 봉덕로2길 7-0,모텔,1531
27,스위트호텔,대구 남구 이천로 69-0,모텔,1313
28,앤모텔,대구 남구 대명로 27-2,모텔,1290
29,영선신시장,대구 남구 영선시장2길 51-0,시장,1140
30,복만네,대구 남구 대명로 189-0,기타쇼핑시설,920
31,나인아워스모텔,대구 남구 명덕로 120-0,모텔,863
32,W뉴욕모텔,대구 남구 명덕로 266-0,모텔,790
33,앞산빨래터공원,대구 남구 앞산순환로 365-0,도시공원,735
34,대구공연예술연습공간,대구 남구 명덕로 42-0,공연시설,678
35,10번가모텔,대구 남구 봉덕로 20-0,모텔,643
36,신천술래잡이놀이터,대구 남구,도시공원,619
37,젠모텔,대구 남구 현충로 101-0,모텔,609
38,뉴프린스호텔,대구 남구 현충로 262-0,모텔,588
39,광덕시장,대구 남구 자유6길 50-0,시장,583
40,은적사,대구 남구 앞산순환로 574-120,종교성지,567
41,다이소대구명덕네거리점,대구 남구 중앙대로 255-0,기타쇼핑시설,562
41,명덕시장,대구 남구 대명로 291-0,시장,562
43,첼시풋살클럽명덕구장,대구 남구 명덕로 178-0,레저스포츠시설,554
44,낙동강승전기념관,대구 남구 앞산순환로 574-116,전시시설,535
45,불광사,대구 남구 명덕로32길 40-0,종교성지,490
46,프린스호텔본관,대구 남구 명덕로 150-0,호텔,472
47,서봉사,대구 남구 명덕로54길 34-0,종교성지,468
48,대구음악창작소,대구 남구 중앙대로45길 53-0,공연시설,467
49,K모텔,대구 남구 대명로 317-0,모텔,458
50,모닝모텔,대구 남구 두류공원로 43-0,모텔,454
51,모텔5카라,대구 남구 대명로 234-2,모텔,439
52,대구아트파크,대구 남구 이천로32길 36-0,전시시설,416
53,그린빌모텔,대구 남구 대명로 129-2,모텔,379
54,한울림소극장,대구 남구 계명중앙1길 35-1,공연시설,369
55,아바모텔,대구 남구 이천로 30-0,모텔,333
56,남부시장,대구 남구,시장,313
57,야크모텔,대구 남구 현충로 156-0,모텔,271
58,아트벙커,대구 남구 현충로 262-0,공연시설,265
59,남대영기념관,대구 남구 현충로 20-0,전시시설,264
60,대덕제앞산빨래터축제,대구 남구,기타문화관광지,246
61,굿모닝상품권,대구 남구 명덕로 318-0,기타쇼핑시설,231
62,무이모텔,대구 남구 명덕로 38-0,모텔,227
63,다이소안지랑점,대구 남구 두류공원로 45-0,기타쇼핑시설,225
63,예전아트홀,대구 남구 명덕로 98-1,공연시설,225
65,씨어터우전,대구 남구 현충로 256-0,공연시설,205
