유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
대구광역시 달서구 , 대구광역시 남구,28.7,1
대구광역시 중구 , 대구광역시 남구,17.9,1
대구광역시 수성구 , 대구광역시 남구,17.8,1
대구광역시 북구 , 대구광역시 남구,9.2,1
대구광역시 동구 , 대구광역시 남구,7.3,1
대구광역시 서구 , 대구광역시 남구,5.9,1
대구광역시 달성군 , 대구광역시 남구,4.7,1
경상북도 경산시 , 대구광역시 남구,1.9,1
경상북도 칠곡군 , 대구광역시 남구,1.1,1
경상북도 구미시 , 대구광역시 남구,0.7,1
경상북도 청도군 , 대구광역시 남구,0.5,1
경상북도 영천시 , 대구광역시 남구,0.4,1
경상북도 경주시 , 대구광역시 남구,0.3,1
경상북도 고령군 , 대구광역시 남구,0.3,1
경상북도 포항시 남구 , 대구광역시 남구,0.2,1
경상북도 포항시 북구 , 대구광역시 남구,0.2,1
경상북도 김천시 , 대구광역시 남구,0.2,1
경상북도 군위군 , 대구광역시 남구,0.1,1
경상북도 성주군 , 대구광역시 남구,0.1,1
경상북도 상주시 , 대구광역시 남구,0.1,1
 대구광역시 남구,대구광역시 수성구,33.8,2
 대구광역시 남구,대구광역시 달서구,21.5,2
 대구광역시 남구,대구광역시 중구,13.6,2
 대구광역시 남구,대구광역시 동구,6.6,2
 대구광역시 남구,대구광역시 북구,5.4,2
 대구광역시 남구,대구광역시 달성군,5.4,2
 대구광역시 남구,대구광역시 서구,4.6,2
 대구광역시 남구,경상북도 경산시,1.3,2
 대구광역시 남구,경상북도 칠곡군,1.1,2
 대구광역시 남구,경상북도 청도군,0.9,2
 대구광역시 남구,경상북도 구미시,0.6,2
 대구광역시 남구,경상북도 경주시,0.5,2
 대구광역시 남구,경상북도 포항시 북구,0.5,2
 대구광역시 남구,경상북도 영천시,0.3,2
 대구광역시 남구,부산광역시 기장군,0.3,2
 대구광역시 남구,경상북도 군위군,0.2,2
 대구광역시 남구,경상북도 고령군,0.2,2
 대구광역시 남구,경상북도 포항시 남구,0.2,2
 대구광역시 남구,경상남도 창녕군,0.2,2
 대구광역시 남구,부산광역시 해운대구,0.2,2
