기준연월,지역명,검색량(건)
202108,대구광역시 남구 ,1680
202109,대구광역시 남구 ,2057
202110,대구광역시 남구 ,2168
202111,대구광역시 남구 ,6776
202112,대구광역시 남구 ,1426
202201,대구광역시 남구 ,938
202202,대구광역시 남구 ,749
202203,대구광역시 남구 ,1593
202204,대구광역시 남구 ,4130
202205,대구광역시 남구 ,606
202206,대구광역시 남구 ,1534
202207,대구광역시 남구 ,440
