연령대,남성방문 비율,여성방문 비율
70세 이상,3.9,2.5
60~69세,15.3,12.9
50~59세,16.2,17.1
40~49세,6.8,8.0
30~39세,4.0,4.2
20~29세,2.6,4.0
10~19세,1.0,1.1
