연령대,남성방문 비율,여성방문 비율
70세 이상,3.3,2.5
60~69세,9.5,5.7
50~59세,13.4,9.0
40~49세,11.3,6.7
30~39세,12.0,6.2
20~29세,9.4,4.7
10~19세,2.7,2.6
