연령대,남성방문 비율,여성방문 비율
70세 이상,4.2,2.9
60~69세,15.8,7.2
50~59세,13.7,9.6
40~49세,11.7,9.4
30~39세,6.7,5.9
20~29세,3.9,3.7
10~19세,1.9,2.1
