기준연월,방문비율
20220811,176.2
20220812,205.3
20220813,255.0
20220814,187.0
20220815,202.2
20220816,176.7
20220817,160.5
20220818,185.8
20220819,218.8
20220820,278.6
20220821,226.9
20220822,187.1
20220823,173.4
20220824,167.8
20220825,182.5
20220826,211.6
20220827,256.7
20220828,246.0
20220829,196.2
20220830,181.5
20220831,172.8
20220901,204.3
20220902,225.6
20220903,258.9
20220904,230.0
20220905,170.6
20220906,181.9
20220907,176.9
20220908,191.7
20220909,237.6
20220910,260.8
20220911,246.7
20220912,252.2
20220913,164.9
20220914,161.5
20220915,178.4
20220916,193.8
20220917,245.0
20220918,228.6
20220919,175.3
20220920,169.0
20220921,165.8
20220922,172.1
20220923,205.9
20220924,258.6
20220925,229.4
20220926,186.0
20220927,175.2
20220928,174.2
20220929,183.0
20220930,210.0
20221001,262.8
20221002,242.9
20221003,243.6
20221004,181.9
20221005,179.3
20221006,185.9
20221007,210.4
20221008,238.1
20221009,235.3
20221010,255.4
20221011,172.0
20221012,164.3
20221013,166.3
20221014,194.1
20221015,243.6
20221016,222.0
20221017,171.3
20221018,162.3
20221019,162.1
20221020,167.8
20221021,198.4
20221022,259.1
20221023,229.0
20221024,185.5
20221025,174.0
20221026,168.9
20221027,174.2
20221028,205.1
20221029,266.2
20221030,260.6
20221031,187.6
20221101,198.7
20221102,194.1
20221103,188.4
20221104,215.7
20221105,256.1
20221106,230.2
20221107,190.8
20221108,178.4
