동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
222,3463,연인,애인_여자친구_커플,미식,맛집_복숭아_소주
207,608,기타가족,엄마_가족_오빠,레포츠/운동,캠핑_캠핑여행_당구장
116,581,회사동료,대리_직원_직장동료,자연경관,갯벌_바다_시골
106,437,자녀,아들_딸_청소년,문화예술,노래방_미술관_박물관
42,45,학생,중딩_대학생_고딩,휴식/힐링,생태관광_힐링_가을여행
28,44,부모님,엄빠_외할머니_아빠,반려동물,유기견_애견_동물
17,32,친구,친구_지인_여사친,역사유적,유적지_한옥_정자
13,6,싱글,싱글,체험,갯벌체험
12,0,배우자,부인_신랑_아내,,
