연령대,남성방문 비율,여성방문 비율
70세 이상,2.8,2.1
60~69세,6.4,6.6
50~59세,9.3,10.3
40~49세,10.2,10.0
30~39세,9.2,9.3
20~29세,7.5,7.9
10~19세,4.1,3.5
