동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
221,3745,기타가족,엄마_장모_동생,미식,맛집_바나나_술
115,445,회사동료,대리_부장_임원,레포츠/운동,캠핑_캠핑여행_낚시
111,368,연인,애인_여자친구_커플,문화예술,노래방_도서관_카지노
88,229,자녀,아들_워킹맘_자녀,휴식/힐링,호캉스_나들이_테라피
55,143,부모님,부모님_아버지_어머님,자연경관,강변_정원_광산
52,57,학생,고딩_대학생_중딩,반려동물,애완견_반려동물_유기견
30,21,배우자,집사람_와이프_아내,역사유적,교회_한옥_다리
27,2,친구,지인_친구,체험,쿠킹클래스
3,0,싱글,혼자,,
