동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
961,12724,기타가족,이모님_장모_패밀리,미식,라면_맛집_술
296,7894,싱글,혼자_싱글남_싱글,레포츠/운동,낚시_캠핑_유원지
231,4840,연인,애인_여친_커플,휴식/힐링,나들이_테라피_호캉스
177,3717,친구,친구_동창_지인,자연경관,바다_섬_휴양림
168,1749,자녀,아들_딸_학생,문화예술,노래방_광장_달동네
166,128,부모님,아빠_할머니_할아버지,역사유적,한옥마을_정자_성당
154,47,회사동료,대리_차장_직원,반려동물,애견_유기견_반려견
65,23,학생,고딩_초등학생_중딩,체험,시티투어_수학여행
51,0,배우자,와이프_아내_부인,,
