기준연월,지역명,검색량(건)
202108,전라남도 목포시 ,2740
202109,전라남도 목포시 ,3427
202110,전라남도 목포시 ,3868
202111,전라남도 목포시 ,3722
202112,전라남도 목포시 ,1257
202201,전라남도 목포시 ,10692
202202,전라남도 목포시 ,2687
202203,전라남도 목포시 ,297
202204,전라남도 목포시 ,359
202205,전라남도 목포시 ,739
202206,전라남도 목포시 ,2367
202207,전라남도 목포시 ,1236
