연령대,남성방문 비율,여성방문 비율
70세 이상,4.1,2.2
60~69세,15.2,5.0
50~59세,17.5,7.1
40~49세,15.2,4.5
30~39세,11.4,3.5
20~29세,8.1,3.1
10~19세,1.5,1.0
