연령대,남성방문 비율,여성방문 비율
70세 이상,5.1,3.0
60~69세,12.7,8.4
50~59세,19.2,11.4
40~49세,9.8,7.0
30~39세,6.9,6.7
20~29세,4.0,2.5
10~19세,1.5,1.0
