동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
463,3038,자녀,아들_딸_워킹맘,미식,막국수_맛집_맥주
224,1697,기타가족,가족_동생_엄마,레포츠/운동,캠핑_캠핑여행_노지캠핑
184,1199,연인,애인_남자친구_커플,자연경관,폭포_주상절리_시골
172,667,친구,동창_친구_지인,문화예술,노래방_박물관_도서관
53,250,학생,대학생_중딩_고딩,역사유적,한옥_유적지_다리
45,192,부모님,외할아버지_아빠_아비,휴식/힐링,나들이_힐링_즐길거리
33,87,회사동료,대리_직원,반려동물,유기견_애완동물_애견
23,4,배우자,와이프_아내_신랑,체험,카약체험_농장체험_농촌체험
9,0,싱글,혼자,,
