유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 파주시 , 경기도 연천군,19.3,1
경기도 동두천시 , 경기도 연천군,11.6,1
경기도 포천시 , 경기도 연천군,11.5,1
경기도 양주시 , 경기도 연천군,8.5,1
경기도 의정부시 , 경기도 연천군,5.7,1
강원도 철원군 , 경기도 연천군,3.3,1
경기도 고양시 덕양구 , 경기도 연천군,3.3,1
경기도 남양주시 , 경기도 연천군,2.5,1
경기도 고양시 일산동구 , 경기도 연천군,2.4,1
경기도 고양시 일산서구 , 경기도 연천군,2.0,1
경기도 김포시 , 경기도 연천군,1.9,1
서울특별시 노원구 , 경기도 연천군,1.8,1
서울특별시 강서구 , 경기도 연천군,1.4,1
서울특별시 마포구 , 경기도 연천군,1.2,1
인천광역시 서구 , 경기도 연천군,1.2,1
경기도 부천시 , 경기도 연천군,1.1,1
서울특별시 도봉구 , 경기도 연천군,1.1,1
서울특별시 은평구 , 경기도 연천군,0.9,1
서울특별시 영등포구 , 경기도 연천군,0.9,1
서울특별시 양천구 , 경기도 연천군,0.8,1
 경기도 연천군,경기도 파주시,27.5,2
 경기도 연천군,경기도 동두천시,19.8,2
 경기도 연천군,경기도 포천시,10.9,2
 경기도 연천군,경기도 양주시,9.5,2
 경기도 연천군,경기도 의정부시,5.2,2
 경기도 연천군,강원도 철원군,4.8,2
 경기도 연천군,경기도 고양시 일산동구,3.1,2
 경기도 연천군,경기도 고양시 덕양구,3.1,2
 경기도 연천군,경기도 남양주시,1.5,2
 경기도 연천군,경기도 고양시 일산서구,1.4,2
 경기도 연천군,경기도 김포시,1.1,2
 경기도 연천군,경기도 가평군,0.6,2
 경기도 연천군,서울특별시 강서구,0.6,2
 경기도 연천군,서울특별시 강남구,0.5,2
 경기도 연천군,서울특별시 노원구,0.5,2
 경기도 연천군,서울특별시 마포구,0.5,2
 경기도 연천군,강원도 춘천시,0.4,2
 경기도 연천군,경기도 부천시,0.4,2
 경기도 연천군,서울특별시 중구,0.4,2
 경기도 연천군,경기도 하남시,0.4,2
