순위,업소명,주소,분류,현지인 검색 수
1,망향비빔국수본점,경기 연천군 궁평로 5-0,한식,3389
2,연천회관,경기 연천군 평화로1219번길 42-0,카페/찻집,807
3,세라비한옥카페,경기 연천군 군중로 132-0,카페/찻집,734
4,양평해장국,경기 연천군 선사로 284-0,한식,470
4,태풍인의집,경기 연천군 평화로699번길 22-0,한식,470
6,고랑포이야기,경기 연천군 장남로 205-0,카페/찻집,468
7,롯데리아전곡점,경기 연천군 온골로 49-0,간이음식,466
8,신라가든,경기 연천군 평화로 335-0,한식,438
9,그린달,경기 연천군 청신로 356-1,카페/찻집,430
10,궁평국수,경기 연천군 전영로 338-0,외국식,428
11,초밥좋은날,경기 연천군 전곡로144번길 16-0,외국식,362
12,라피유,경기 연천군 청연로 34-0,간이음식,347
13,투썸플레이스연천전곡점,경기 연천군 전곡로 185-0,카페/찻집,310
14,오두막골식당,경기 연천군 청창로141번길 78-0,한식,273
15,명륜진사갈비경기연천점,경기 연천군 전곡로 25-21,한식,271
16,옌타이,경기 연천군 양연로 1377-0,외국식,262
17,유일순대국,경기 연천군 연신로494번길 12-0,한식,243
18,충남식당,경기 연천군 상리로86번길 3-0,한식,236
19,애플팜페,경기 연천군 진상19길 41-36,카페/찻집,233
20,불탄소가든,경기 연천군 현문로 526-29,한식,230
21,고려돌솥설렁탕,경기 연천군 초대로 5-0,한식,228
22,이디야커피전곡역점,경기 연천군 전곡로 156-0,카페/찻집,217
23,동막골숯불닭갈비,경기 연천군 동내로 35-0,외국식,215
24,송하원한방삼계탕,경기 연천군 밤골로 24-0,한식,213
25,난타해물왕칼국수쭈꾸미,경기 연천군 밤골로 16-0,한식,203
26,명신반점[중식],경기 연천군 전곡역로 61-0,외국식,200
27,팜셰프에이롬,경기 연천군 연천역로5번길 19-0,외국식,194
28,대교설렁탕,경기 연천군 청정로46번길 24-0,한식,193
28,양평해장국자유로CC점,경기 연천군 청정로 38-0,한식,193
30,군남면옥,경기 연천군 군남로 413-6,한식,183
30,파리바게뜨전곡점,경기 연천군 온골로 61-0,간이음식,183
32,어락,경기 연천군 평화로861번길 49-0,한식,180
33,경기농협식품조합공동사업법인,경기 연천군 평화로 283-0,기타음식,177
34,장가계,경기 연천군 평화로861번길 49-0,외국식,147
34,청산흑가마,경기 연천군 학담로 61-0,한식,147
36,맛자랑순대국,경기 연천군 양연로 1567-0,한식,143
36,한량석쇠집전곡점,경기 연천군 평화로 626-0,한식,143
38,청산짜장[중식],경기 연천군 전영로 393-0,외국식,137
39,깻잎닭갈비,경기 연천군 현문로26번길 16-24,외국식,130
40,오즈베이커리카페,경기 연천군 선사로 192-0,카페/찻집,125
41,언래블,경기 연천군 평화로 720-0,카페/찻집,120
42,백인더처치,경기 연천군 궁평로 71-1,카페/찻집,117
42,오늘과내일,경기 연천군 연신로 1109-13,간이음식,117
44,자연밥상,경기 연천군 청정로46번길 22-0,한식,112
45,송림원,경기 연천군 청정로 1043-0,외국식,111
46,임진강쉼터어부식당,경기 연천군 은전로 24-0,한식,109
47,대교여울목,경기 연천군 청정로46번길 25-0,한식,106
48,밤나무집매운탕,경기 연천군 노아로 460-25,한식,104
48,황해냉면,경기 연천군 왕산로 80-0,한식,104
48,다래가든,경기 연천군 선사로286번길 40-0,외국식,104
51,연천한옥카페,경기 연천군 군중로 132-0,카페/찻집,101
52,브런치알라,경기 연천군 음터길 6-0,외국식,96
52,청춘이면연천점,경기 연천군 연천로260번길 11-0,한식,96
54,배스킨라빈스경기연천점,경기 연천군 전곡로 162-0,간이음식,92
55,미소육화전곡점,경기 연천군 평화로698번길 12-35,한식,91
56,하늘아래첫동네,경기 연천군 첫마을길 247-0,외국식,90
57,강마을매운탕,경기 연천군 왕산로28번길 16-0,한식,84
57,인제막국수,경기 연천군 전영로 348-0,한식,84
59,삼보쉼터,경기 연천군 동내로 1341-0,한식,80
59,알멕스 카페&베이커리,경기 연천군 왕산로218번길 61-0,카페/찻집,80
61,디저트몰리,경기 연천군 연천로42번길 41-33,간이음식,72
62,민속촌오리장작구이,경기 연천군 청정로1477번길 276-0,외국식,70
63,삼월애,경기 연천군 궁평로 17-0,한식,69
63,광양불고기집,경기 연천군 전곡로 41-0,한식,69
65,당포성쉼터,경기 연천군 마동로 49-0,한식,68
65,청산녹수,경기 연천군 청신로 348-0,한식,68
67,고능생선구이시골밥상,경기 연천군 양연로 1284-0,한식,67
