유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
전라북도 전주시 완산구 , 전라북도 임실군,24.8,1
전라북도 전주시 덕진구 , 전라북도 임실군,14.5,1
전라북도 완주군 , 전라북도 임실군,13.8,1
전라북도 남원시 , 전라북도 임실군,7.1,1
전라북도 정읍시 , 전라북도 임실군,6.5,1
전라북도 순창군 , 전라북도 임실군,5.3,1
전라북도 익산시 , 전라북도 임실군,3.9,1
전라북도 진안군 , 전라북도 임실군,2.9,1
전라북도 김제시 , 전라북도 임실군,1.7,1
전라북도 군산시 , 전라북도 임실군,1.6,1
광주광역시 북구 , 전라북도 임실군,1.2,1
전라남도 담양군 , 전라북도 임실군,1.1,1
전라북도 장수군 , 전라북도 임실군,1.0,1
충청남도 공주시 , 전라북도 임실군,1.0,1
광주광역시 광산구 , 전라북도 임실군,0.9,1
전라남도 순천시 , 전라북도 임실군,0.8,1
충청남도 논산시 , 전라북도 임실군,0.8,1
대전광역시 유성구 , 전라북도 임실군,0.7,1
광주광역시 서구 , 전라북도 임실군,0.7,1
전라남도 구례군 , 전라북도 임실군,0.6,1
 전라북도 임실군,전라북도 전주시 완산구,18.1,2
 전라북도 임실군,전라남도 여수시,16.9,2
 전라북도 임실군,전라북도 남원시,11.1,2
 전라북도 임실군,전라북도 전주시 덕진구,10.7,2
 전라북도 임실군,전라북도 완주군,7.2,2
 전라북도 임실군,전라남도 순천시,4.7,2
 전라북도 임실군,전라북도 순창군,4.3,2
 전라북도 임실군,전라남도 구례군,2.4,2
 전라북도 임실군,전라남도 담양군,2.0,2
 전라북도 임실군,전라남도 광양시,1.9,2
 전라북도 임실군,전라북도 군산시,1.6,2
 전라북도 임실군,전라북도 익산시,1.5,2
 전라북도 임실군,전라북도 진안군,1.5,2
 전라북도 임실군,전라북도 정읍시,1.4,2
 전라북도 임실군,전라남도 곡성군,1.2,2
 전라북도 임실군,전라남도 고흥군,1.1,2
 전라북도 임실군,전라북도 김제시,1.1,2
 전라북도 임실군,경상남도 하동군,0.9,2
 전라북도 임실군,경상남도 남해군,0.8,2
 전라북도 임실군,대전광역시 유성구,0.6,2
