기준연월,지역명,검색량(건)
202108,전라남도 장성군 ,357
202109,전라남도 장성군 ,397
202110,전라남도 장성군 ,622
202111,전라남도 장성군 ,483
202112,전라남도 장성군 ,34
202201,전라남도 장성군 ,43
202202,전라남도 장성군 ,50
202203,전라남도 장성군 ,12
202204,전라남도 장성군 ,14
202205,전라남도 장성군 ,64
202206,전라남도 장성군 ,113
202207,전라남도 장성군 ,96
