동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
11,108,기타가족,엄마_언니_오빠,미식,맛집_식당_카페,양재시민의숲
4,60,배우자,남편_신랑,자연경관,산_숲_공원,양재시민의숲
4,24,부모님,아빠_부모님,휴식/힐링,힐링_피크닉_나들이,양재시민의숲
3,3,친구,친구,역사유적,다리_정자,양재시민의숲
1,2,자녀,학생,레포츠/운동,수영장_등산,양재시민의숲
0,1,,,문화예술,문화공간,양재시민의숲
