동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
41,670,기타가족,언니_식구_이모님,미식,아메리카노_베이커리_막걸리,청계산
32,541,친구,지인_친구,자연경관,산_시골_정원,청계산
24,407,부모님,아버지_할아버지_부모님,레포츠/운동,등산_캠핑_산행,청계산
10,58,배우자,남편_부인_아내,역사유적,다리_정자_한옥,청계산
9,41,회사동료,직원_동료_대리,휴식/힐링,힐링_나들이_불멍,청계산
8,30,연인,커플_연인,문화예술,미술관_박물관_광장,청계산
5,3,자녀,딸_아들,반려동물,반려동물_길냥이_동물,청계산
1,2,싱글,혼자,체험,달고나체험,청계산
