동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
801,3566,기타가족,장모_오빠_엄마,미식,맛집_맥주_바나나
116,1752,회사동료,대리_동료_사원,레포츠/운동,캠핑_캠핑여행_헬스장
106,852,연인,애인_커플_남친,자연경관,해수욕장_정원_동굴
76,331,부모님,할머니_어머니_아빠,문화예술,노래방_클럽_광장
54,111,자녀,아들_딸_청소년,휴식/힐링,나들이_피크닉_힐링
33,36,친구,친구_지인,역사유적,다리_한옥마을_정자
21,21,학생,중딩_고딩_대학생,반려동물,유기견_동물_반려견
11,7,배우자,예신_아내_남편,체험,수학여행_목장체험
2,0,싱글,싱글,,
