유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
강원도 정선군 , 강원도 태백시,36.6,1
강원도 삼척시 , 강원도 태백시,16.4,1
강원도 영월군 , 강원도 태백시,6.2,1
경상북도 봉화군 , 강원도 태백시,5.8,1
강원도 원주시 , 강원도 태백시,3.7,1
강원도 동해시 , 강원도 태백시,3.4,1
충청북도 제천시 , 강원도 태백시,2.8,1
강원도 강릉시 , 강원도 태백시,2.4,1
경상북도 울진군 , 강원도 태백시,2.0,1
경상북도 영주시 , 강원도 태백시,1.5,1
경상북도 안동시 , 강원도 태백시,1.0,1
충청북도 충주시 , 강원도 태백시,0.8,1
경기도 광주시 , 강원도 태백시,0.7,1
경기도 양평군 , 강원도 태백시,0.7,1
강원도 평창군 , 강원도 태백시,0.6,1
경기도 여주시 , 강원도 태백시,0.5,1
충청북도 음성군 , 강원도 태백시,0.5,1
충청북도 단양군 , 강원도 태백시,0.4,1
경상북도 군위군 , 강원도 태백시,0.4,1
경기도 이천시 , 강원도 태백시,0.4,1
 강원도 태백시,강원도 정선군,41.7,2
 강원도 태백시,강원도 삼척시,23.1,2
 강원도 태백시,강원도 동해시,7.5,2
 강원도 태백시,강원도 영월군,5.3,2
 강원도 태백시,강원도 강릉시,4.3,2
 강원도 태백시,경상북도 울진군,2.1,2
 강원도 태백시,경상북도 봉화군,1.9,2
 강원도 태백시,충청북도 제천시,1.7,2
 강원도 태백시,경상북도 영주시,1.6,2
 강원도 태백시,강원도 원주시,1.5,2
 강원도 태백시,경상북도 안동시,0.8,2
 강원도 태백시,강원도 속초시,0.7,2
 강원도 태백시,강원도 평창군,0.6,2
 강원도 태백시,강원도 양양군,0.5,2
 강원도 태백시,충청북도 단양군,0.4,2
 강원도 태백시,경기도 여주시,0.4,2
 강원도 태백시,강원도 춘천시,0.3,2
 강원도 태백시,경상북도 영덕군,0.2,2
 강원도 태백시,강원도 횡성군,0.2,2
 강원도 태백시,경기도 이천시,0.2,2
