동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
156,1558,연인,애인_여친_여자친구,미식,맛집_맥주_카페
97,365,자녀,아들_딸_청소년,레포츠/운동,낚시_캠핑_놀이터
66,254,기타가족,가정_식구_가족,문화예술,노래방_카지노_광장
59,57,회사동료,대리_직원,자연경관,정원_폭포_산책로
48,23,친구,친구,반려동물,반려동물_애견_유기견
45,7,학생,고딩_대학생_중딩,휴식/힐링,테라피_나들이
15,4,부모님,아빠_시부모_할아버지,역사유적,서당_한옥마을_무덤
15,0,배우자,부인,,
14,0,싱글,싱글남_싱글_독신,,
