기준연월,지역명,검색량(건)
202108,서울특별시 양천구 ,244
202109,서울특별시 양천구 ,699
202110,서울특별시 양천구 ,270
202111,서울특별시 양천구 ,356
202112,서울특별시 양천구 ,28
202201,서울특별시 양천구 ,23
202202,서울특별시 양천구 ,67
202203,서울특별시 양천구 ,50
202204,서울특별시 양천구 ,14
202205,서울특별시 양천구 ,261
202206,서울특별시 양천구 ,503
202207,서울특별시 양천구 ,268
