순위,관광지명,주소,분류,합산 검색 수
1,목동실내아이스링크,서울 양천구 안양천로 939-0,육상레저스포츠,58846
2,서서울호수공원,서울 양천구 남부순환로64길 20-0,도시공원,43331
3,대한민국예술인센터,서울 양천구 목동서로 225-0,기타문화관광지,32998
4,파리공원,서울 양천구 목동동로 363-0,도시공원,16201
5,목동야구장,서울 양천구 안양천로 939-0,레저스포츠시설,15188
6,양천해누리체육공원,서울 양천구 안양천로 711-0,도시공원,13922
7,신곡종합시장,서울 양천구 남부순환로79길 37-0,시장,13775
8,CGV목동,서울 양천구 목동동로 257-0,공연시설,12292
9,메가박스목동,서울 양천구 목동동로 309-0,공연시설,11343
10,신영시장,서울 양천구 월정로 161-5,시장,9495
11,목동깨비시장,서울 양천구 목동중앙북로 29-0,시장,9292
12,경창시장,서울 양천구 오목로9길 31-0,시장,8865
13,목동로데오거리,서울 양천구,테마공원,8709
14,로운아뜨리움,서울 양천구 목동서로 225-0,기타문화관광지,8250
15,생명과학박물관,서울 양천구 목동동로 206-1,전시시설,7201
16,안양천야구장,서울 양천구,레저스포츠시설,6677
17,신트리공원,서울 양천구 목동동로 3-0,도시공원,6510
18,목사랑시장,서울 양천구 목동중앙남로7길 8-0,시장,6107
19,신월야구공원,서울 양천구 남부순환로64길 26-0,레저스포츠시설,5102
20,양천근린공원,서울 양천구 목동동로 지하 111-0,도시공원,4116
21,해마루축구장,서울 양천구,레저스포츠시설,4080
22,목동사격장,서울 양천구 안양천로 939-0,육상레저스포츠,4034
23,법안정사,서울 양천구 목동동로 371-0,종교성지,3580
24,목동주경기장,서울 양천구 안양천로 939-0,레저스포츠시설,3535
25,본각사,서울 양천구 목동중앙로13나길 80-0,종교성지,3019
26,오목공원,서울 양천구 목동서로 159-2,도시공원,2621
27,갈산문화예술센터,서울 양천구 목동남로 106-0,기타문화관광지,2316
28,국제선센터,서울 양천구 목동동로 167-0,종교성지,2233
29,캠프호텔,서울 양천구 가로공원로 167-0,호텔,2023
30,구로안양천물놀이장,서울 양천구,테마공원,1932
31,한국방송회관코바코홀,서울 양천구 목동동로 233-0,공연시설,1810
32,계남근린공원,서울 양천구,도시공원,1693
33,서서울호수공원물놀이장,서울 양천구 남부순환로64길 20-0,테마공원,1505
34,용왕산근린공원,서울 양천구,도시공원,1500
35,KT체임버홀,서울 양천구 목동서로 201-0,공연시설,1449
36,스테이25,서울 양천구 신월로20길 3-0,모텔,1352
37,신정제일시장,서울 양천구 중앙로34길 30-0,시장,1300
38,양천도시농업공원,서울 양천구,도시공원,1275
39,신월태헌프라자,서울 양천구 곰달래로5길 17-0,쇼핑몰,1238
40,스위스모텔,서울 양천구 오목로 66-0,모텔,1206
41,가로공원,서울 양천구,도시공원,1177
42,아이스플렉스,서울 양천구 지양로7길 9-0,육상레저스포츠,1016
43,본스타트레이닝센터목동캠퍼스,서울 양천구 목동로21길 3-0,기타레저스포츠,1012
44,청기와모텔,서울 양천구 신월로20길 3-0,모텔,925
45,아쏘축구트레이닝센터,서울 양천구 신월로10길 16-0,레저스포츠시설,906
46,목동펜싱클럽,서울 양천구 오목로 223-0,기타레저스포츠,884
47,향림사,서울 양천구 중앙로14나길 39-0,종교성지,823
48,반곡어린이공원,서울 양천구,도시공원,790
49,목동듀얼파크,서울 양천구 신정중앙로 94-0,기타레저스포츠,753
50,한국앵글,서울 양천구 신정중앙로 4-0,기타쇼핑시설,705
51,모카호텔,서울 양천구 목동로 229-0,호텔,694
52,구구갤러리,서울 양천구 목동중앙서로9길 30-0,전시시설,643
52,아시아종합타일상사,서울 양천구 남부순환로72길 11-0,기타쇼핑시설,643
54,갈산공원,서울 양천구,도시공원,596
55,오목교중앙시장,서울 양천구 신목로4길 37-0,시장,553
56,목동한강팰리스,서울 양천구 등촌로 114-0,기타쇼핑시설,496
57,장수공원,서울 양천구,도시공원,431
58,잠모텔,서울 양천구 신목로 119-0,모텔,396
59,양천문화원,서울 양천구 목동남로 106-0,교육시설,383
60,모텔메종,서울 양천구 오목로 184-0,모텔,372
61,별마루축구장,서울 양천구 신목로 0-0,레저스포츠시설,364
62,다이소신정네거리점,서울 양천구 신월로 291-0,기타쇼핑시설,359
63,한울근린공원,서울 양천구,도시공원,348
64,모세미어린이공원,서울 양천구,도시공원,320
65,한두어린이공원,서울 양천구 목동중앙북로7가길 37-0,도시공원,314
66,오솔길근린공원,서울 양천구,도시공원,302
67,우성대원프라자,서울 양천구 목동중앙로 135-0,기타쇼핑시설,293
68,사라예보탁구장,서울 양천구 목동동로 345-0,기타레저스포츠,292
69,크로스핏토스,서울 양천구 신월로 344-0,기타레저스포츠,285
70,어린이교통공원,서울 양천구 목동남로 106-23,도시공원,284
71,다이소오목교점,서울 양천구 오목로 344-0,기타쇼핑시설,271
71,정가람탁구클럽,서울 양천구 오목로 142-0,기타레저스포츠,271
73,메디-바이오플렉스,서울 양천구 중앙로 262-0,기타쇼핑시설,268
74,목동근린공원,서울 양천구,도시공원,257
75,조이파티목동점,서울 양천구 목동로 224-0,기타쇼핑시설,252
76,연의생태학습관,서울 양천구 신정이펜1로 12-0,전시시설,250
77,인라인쿠키스쿨,서울 양천구 신월로 369-0,기타레저스포츠,247
78,뉴목동프라자,서울 양천구 신정로 312-0,쇼핑몰,210
79,신월3동골목시장,서울 양천구 가로공원로60가길 2-0,시장,209
80,안양천생태공원물놀이장,서울 양천구,테마공원,203
81,바람의거리,서울 양천구,도시공원,167
82,경인어린이공원,서울 양천구,도시공원,156
83,넓은들어린이공원,서울 양천구 남부순환로88길 19-0,도시공원,150
84,목동교인라인스케이트장,서울 양천구,육상레저스포츠,146
85,다이소신곡시장점,서울 양천구 신월로 160-0,기타쇼핑시설,143
85,신정프라자,서울 양천구 신정이펜2로 22-0,기타쇼핑시설,143
87,목동상품권에이스커머스,서울 양천구 오목로 333-0,기타쇼핑시설,142
88,바운스복싱,서울 양천구 목동동로 393-0,기타레저스포츠,140
89,짐에이엔,서울 양천구 중앙로 224-0,기타레저스포츠,139
90,영학정,서울 양천구 안양천로 916-0,육상레저스포츠,134
91,다이소목동역점,서울 양천구 오목로 238-0,기타쇼핑시설,129
92,어시스트레치파리공원점,서울 양천구 목동서로 63-0,기타레저스포츠,115
93,클래식컴퍼니,서울 양천구 신목로 70-1,기타레저스포츠,113
94,도운모텔,서울 양천구 신목로 94-0,모텔,112
95,아테네스포츠신정센터,서울 양천구 중앙로 228-0,기타레저스포츠,108
96,다이소등촌시장점,서울 양천구 목동중앙북로 16-1,기타쇼핑시설,105
96,로꼬풋살파크목동점,서울 양천구 목동서로 213-0,기타레저스포츠,105
98,신월시장,서울 양천구 남부순환로42길 27-0,시장,99
99,하카전자담배목동직영점,서울 양천구 오목로 233-0,기타쇼핑시설,98
100,워드로브목동직영점,서울 양천구 목동로25길 28-0,기타쇼핑시설,97
