연령대,남성방문 비율,여성방문 비율
70세 이상,4.0,3.5
60~69세,11.2,8.0
50~59세,12.6,10.8
40~49세,8.6,8.9
30~39세,5.8,6.0
20~29세,6.3,5.6
10~19세,3.7,4.1
