기준연월,지역명,검색량(건)
202108,강원도 춘천시 ,9373
202109,강원도 춘천시 ,8266
202110,강원도 춘천시 ,8090
202111,강원도 춘천시 ,7536
202112,강원도 춘천시 ,1614
202201,강원도 춘천시 ,2180
202202,강원도 춘천시 ,895
202203,강원도 춘천시 ,456
202204,강원도 춘천시 ,491
202205,강원도 춘천시 ,947
202206,강원도 춘천시 ,4622
202207,강원도 춘천시 ,29512
