연령대,남성방문 비율,여성방문 비율
70세 이상,3.0,3.9
60~69세,8.2,9.2
50~59세,9.9,9.8
40~49세,8.0,9.9
30~39세,5.5,6.9
20~29세,4.5,5.0
10~19세,7.0,6.1
