연령대,남성방문 비율,여성방문 비율
70세 이상,4.7,4.7
60~69세,12.3,10.1
50~59세,14.1,10.9
40~49세,8.7,6.1
30~39세,7.1,5.6
20~29세,5.3,5.4
10~19세,1.7,2.2
