광역지자체명,기초지자체명,광역지자체별 거주 방문자 비율,기초지자체별 거주 방문자 비율
강원도,원주시,4.1,46.7
강원도,춘천시,4.1,12.8
강원도,평창군,4.1,4.4
강원도,영월군,4.1,8.2
강원도,속초시,4.1,1.6
강원도,강릉시,4.1,5.9
강원도,인제군,4.1,0.7
강원도,삼척시,4.1,3.0
강원도,정선군,4.1,2.3
강원도,동해시,4.1,3.0
강원도,철원군,4.1,1.6
강원도,홍천군,4.1,1.8
강원도,태백시,4.1,3.2
강원도,횡성군,4.1,1.7
강원도,고성군,4.1,0.4
강원도,양양군,4.1,0.6
강원도,양구군,4.1,1.1
강원도,화천군,4.1,1.1
경기도,화성시,27.8,7.9
경기도,평택시,27.8,6.4
경기도,부천시,27.8,5.5
경기도,광주시,27.8,4.9
경기도,안산시 단원구,27.8,3.1
경기도,용인시 기흥구,27.8,4.1
경기도,오산시,27.8,2.8
경기도,수원시 영통구,27.8,2.7
경기도,안산시 상록구,27.8,2.5
경기도,수원시 권선구,27.8,3.4
경기도,용인시 처인구,27.8,2.9
경기도,수원시 장안구,27.8,2.6
경기도,용인시 수지구,27.8,2.7
경기도,시흥시,27.8,3.8
경기도,안성시,27.8,2.0
경기도,파주시,27.8,1.6
경기도,군포시,27.8,2.1
경기도,김포시,27.8,2.0
경기도,이천시,27.8,2.3
경기도,남양주시,27.8,4.9
경기도,성남시 분당구,27.8,2.9
경기도,광명시,27.8,1.6
경기도,안양시 동안구,27.8,2.1
경기도,성남시 수정구,27.8,1.6
경기도,성남시 중원구,27.8,1.6
경기도,고양시 일산서구,27.8,1.4
경기도,하남시,27.8,2.0
경기도,안양시 만안구,27.8,1.6
경기도,수원시 팔달구,27.8,1.8
경기도,고양시 일산동구,27.8,1.3
경기도,양주시,27.8,1.2
경기도,고양시 덕양구,27.8,2.3
경기도,의정부시,27.8,1.8
경기도,여주시,27.8,1.6
경기도,구리시,27.8,1.2
경기도,의왕시,27.8,1.4
경기도,양평군,27.8,0.8
경기도,동두천시,27.8,0.3
경기도,가평군,27.8,0.3
경기도,포천시,27.8,0.5
경기도,연천군,27.8,0.1
경기도,과천시,27.8,0.3
경상남도,김해시,2.0,23.0
경상남도,창원시 성산구,2.0,8.3
경상남도,거제시,2.0,8.3
경상남도,양산시,2.0,9.4
