동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
4,18,기타가족,가족_자매,자연경관,산책로_정원_전망대,부소담악(추소정)
2,10,자녀,딸,역사유적,성당_정자_생가,부소담악(추소정)
0,5,,,미식,카페_맛집_식당,부소담악(추소정)
0,4,,,휴식/힐링,야영_근교여행,부소담악(추소정)
0,1,,,문화예술,광장,부소담악(추소정)
0,1,,,레포츠/운동,야구장,부소담악(추소정)
