순위,관광지명,주소,분류,현지인 검색 수
1,경천섬공원,경북 상주시,도시공원,2727
2,블루원상주골프리조트,경북 상주시 화현3길 127-0,육상레저스포츠,1866
3,상주국제승마장,경북 상주시 경천로 683-47,육상레저스포츠,1260
4,뉴스프링빌2CC,경북 상주시 백화로 40-0,육상레저스포츠,1155
5,성주봉자연휴양림,경북 상주시 성주봉로 3-0,자연공원,997
6,경천대국민관광지,경북 상주시 경천로 652-0,복합관광시설,962
7,상주자전거박물관,경북 상주시 용마로 415-0,전시시설,555
8,중앙시장,경북 상주시 중앙시장길 7-19,시장,503
9,롯데시네마상주,경북 상주시 중앙로 147-0,공연시설,467
10,비앤비모텔,경북 상주시 무양2길 16-9,모텔,434
10,상주시생활체육공원,경북 상주시 영남제일로 1432-0,도시공원,434
12,호텔아리아,경북 상주시 문무1길 47-0,모텔,421
13,장각폭포,경북 상주시,자연경관(산),413
14,상주가축시장,경북 상주시 문필로 110-0,시장,364
15,굿모텔,경북 상주시 문무2길 42-15,모텔,361
16,남장사,경북 상주시 남장1길 259-22,종교성지,360
17,상주보오토캠핑장,경북 상주시 용마로 366-0,캠핑,339
18,오태저수지,경북 상주시,자연경관(하천/해양),314
19,하야트모텔,경북 상주시 무양1길 12-18,모텔,287
20,상주곶감공원,경북 상주시 곶감공원길 59-12,도시공원,227
21,유모텔,경북 상주시 문무2길 42-11,모텔,211
22,나각산,경북 상주시,자연경관(산),204
23,상주박물관,경북 상주시 경천로 684-0,전시시설,196
24,객주촌한옥펜션,경북 상주시 갱다불길 113-0,펜션/민박,191
25,명주테마공원,경북 상주시,도시공원,188
26,도남서원,경북 상주시 도남2길 91-0,역사유적지,185
27,수모텔,경북 상주시 문무1길 40-17,모텔,182
27,탑모텔,경북 상주시 무양1길 12-10,모텔,182
29,발리모텔,경북 상주시 문무1길 40-9,모텔,176
29,상주우산오토캠핑장,경북 상주시 채릉산로 752-0,캠핑,176
31,화령장전투전승기념관,경북 상주시 문장로 288-0,전시시설,170
