순위,관광지명,주소,분류,합산 검색 수
1,블루원상주골프리조트,경북 상주시 화현3길 127-0,육상레저스포츠,23042
2,경천섬공원,경북 상주시,도시공원,22613
3,뉴스프링빌2CC,경북 상주시 백화로 40-0,육상레저스포츠,14026
4,경천대국민관광지,경북 상주시 경천로 652-0,복합관광시설,12712
5,성주봉자연휴양림,경북 상주시 성주봉로 3-0,자연공원,7111
6,상주국제승마장,경북 상주시 경천로 683-47,육상레저스포츠,6538
7,상주자전거박물관,경북 상주시 용마로 415-0,전시시설,5842
8,장각폭포,경북 상주시,자연경관(산),4331
9,속리산국립공원화북지구,경북 상주시 문장대2길 293-0,자연공원,4158
10,호텔아리아,경북 상주시 문무1길 47-0,모텔,3662
11,중앙시장,경북 상주시 중앙시장길 7-19,시장,3488
12,비앤비모텔,경북 상주시 무양2길 16-9,모텔,3423
13,다놀자캠핑장,경북 상주시 문장로 425-5,캠핑,2932
14,상주보오토캠핑장,경북 상주시 용마로 366-0,캠핑,2876
15,하야트모텔,경북 상주시 무양1길 12-18,모텔,2470
16,화북오송탐방지원센터,경북 상주시,기타관광,2440
17,남장사,경북 상주시 남장1길 259-22,종교성지,2339
18,상주우산오토캠핑장,경북 상주시 채릉산로 752-0,캠핑,2313
19,굿모텔,경북 상주시 문무2길 42-15,모텔,2303
20,도남서원,경북 상주시 도남2길 91-0,역사유적지,2212
21,비지니스호텔마이홈,경북 상주시 중앙로 254-0,호텔,2145
22,문장대오토캠핑장,경북 상주시,캠핑,2125
23,발리모텔,경북 상주시 문무1길 40-9,모텔,2082
24,학전망대,경북 상주시 갱다불길 39-43,랜드마크관광,2016
25,롯데시네마상주,경북 상주시 중앙로 147-0,공연시설,1827
26,오태저수지,경북 상주시,자연경관(하천/해양),1809
27,경천대국민관광지전망대,경북 상주시 경천로 652-0,랜드마크관광,1710
28,수모텔,경북 상주시 문무1길 40-17,모텔,1703
29,객주촌한옥펜션,경북 상주시 갱다불길 113-0,펜션/민박,1500
30,상주곶감공원,경북 상주시 곶감공원길 59-12,도시공원,1388
31,탑모텔,경북 상주시 무양1길 12-10,모텔,1383
32,속리산사계절캠핑장,경북 상주시 중벌2길 18-61,캠핑,1298
33,상주문장대야영장,경북 상주시,캠핑,1179
34,상주박물관,경북 상주시 경천로 684-0,전시시설,1154
35,상판저수지,경북 상주시,자연경관(하천/해양),1131
36,회상나루관광지,경북 상주시 갱다불길 97-0,복합관광시설,1101
37,나각산,경북 상주시,자연경관(산),1070
38,유모텔,경북 상주시 문무2길 42-11,모텔,1053
38,명주테마공원,경북 상주시,도시공원,1053
40,상주시생활체육공원,경북 상주시 영남제일로 1432-0,도시공원,1026
41,문장대,경북 상주시,자연경관(산),1013
42,판곡저수지,경북 상주시,자연경관(하천/해양),947
43,상주감꽃마을서울캠핑장,경북 상주시 선상서로 1587-0,캠핑,845
44,팔레스모텔,경북 상주시 복룡냉림길 16-0,모텔,837
45,J&JPoolvilla,경북 상주시 문장로 2042-22,펜션/민박,811
46,가족캠핑장,경북 상주시 채릉산로 655-0,캠핑,810
47,낙동강역사이야기관,경북 상주시 낙동1길 116-0,전시시설,802
48,함창명주박물관,경북 상주시 무운로 1593-0,전시시설,780
49,용흥사,경북 상주시 지천1길 223-35,종교성지,774
50,보보스모텔,경북 상주시 무양1길 7-0,모텔,769
51,맥문동솔숲,경북 상주시 문장로 1502-7,기타관광,767
52,상주중동강변축구장,경북 상주시,레저스포츠시설,754
53,도림사,경북 상주시 서곡1길 96-43,종교성지,745
54,상주보캠프존휴,경북 상주시 용마로 469-10,캠핑,743
55,맑은개울캠핑장,경북 상주시 하송3길 178-5,캠핑,725
56,두바이모텔,경북 상주시 문무2길 48-0,모텔,724
57,중덕지자연생태공원,경북 상주시,도시공원,723
58,경천대어린이랜드눈썰매장,경북 상주시,육상레저스포츠,677
59,나폴리모텔,경북 상주시 서성3길 40-0,모텔,667
60,상주가축시장,경북 상주시 문필로 110-0,시장,666
61,지평저수지,경북 상주시,자연경관(하천/해양),659
62,화령장전투전승기념관,경북 상주시 문장로 288-0,전시시설,636
63,경상북도교육청상주학생수련원,경북 상주시 문장로 1503-0,육상레저스포츠,632
64,덕가저수지,경북 상주시,자연경관(하천/해양),631
65,경천대랜드,경북 상주시 경천로 652-18,테마공원,601
66,산수화펜션,경북 상주시 청화로 45-0,펜션/민박,581
67,청화산한옥풀빌라,경북 상주시 입석1길 2-0,펜션/민박,574
68,한국한복진흥원,경북 상주시 무운로 1591-0,기타문화관광지,559
69,맘스힐링펜션,경북 상주시 용화로 143-25,펜션/민박,558
69,낙단보수상레저센터,경북 상주시 낙동1길 108-0,수상레저스포츠,558
71,속리산자연펜션,경북 상주시 청화로 53-14,펜션/민박,554
72,맥스모텔,경북 상주시 만산4길 6-0,모텔,549
73,솔향기펜션,경북 상주시 청화로 46-0,펜션/민박,539
74,북장사,경북 상주시 북장1길 317-0,종교성지,517
75,상주남문청과,경북 상주시 성동로 17-0,시장,514
76,다이소상주서문사거리점,경북 상주시 중앙로 185-0,기타쇼핑시설,513
77,솔숲펜션,경북 상주시 문장로 1502-7,펜션/민박,510
78,풍물시장,경북 상주시,시장,496
79,소나무와황토집펜션,경북 상주시,펜션/민박,491
80,나각산출렁다리,경북 상주시,기타관광,469
81,태평성대경상감영공원,경북 상주시 삼백로 327-9,도시공원,467
82,낙동강변다목적광장,경북 상주시,기타관광,465
83,갑장산,경북 상주시,자연경관(산),463
84,아이사랑키즈풀빌라,경북 상주시 문장로 1524-1,펜션/민박,458
85,북천시민공원,경북 상주시,도시공원,456
86,속리산문장대펜션,경북 상주시 문장로 1666-48,펜션/민박,438
87,상주보수상레저센터,경북 상주시 용마로 366-0,수상레저스포츠,434
88,오봉산체험휴양마을,경북 상주시 신흥3길 7-9,농/산/어촌체험,432
89,황금장여관,경북 상주시 무양1길 12-14,모텔,427
90,청계사,경북 상주시 하송3길 213-0,종교성지,413
91,효자정재수기념관,경북 상주시 효자로 201-0,전시시설,408
92,상주활공랜드,경북 상주시,항공레저스포츠,395
93,갑장사,경북 상주시 지천1길 215-187,종교성지,366
94,문장대모텔,경북 상주시 문장로 8-0,모텔,351
95,속리산산골짝펜션,경북 상주시 문장로 2343-20,펜션/민박,333
96,티파니모텔,경북 상주시 서성3길 51-0,모텔,326
96,드림키즈풀빌라상주점,경북 상주시 문장로 1524-0,펜션/민박,326
98,옥량폭포,경북 상주시,자연경관(산),314
99,청화산늘재방면,경북 상주시,자연경관(산),298
100,밤원녹색농촌체험마을,경북 상주시 서원3길 29-80,농/산/어촌체험,290
