동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
361,2146,자녀,아들_외동_딸,미식,막국수_맛집_카페
276,657,기타가족,오빠_가족_남매,레포츠/운동,카약_서핑_낚시
234,546,부모님,아빠_모녀_외할머니,자연경관,바다_공원_해수욕장
189,383,회사동료,대리_차장_직원,휴식/힐링,신혼여행_힐링_피크닉
158,249,연인,애인_여자친구_커플,문화예술,노래방_공연장_서점
59,83,배우자,남편_집사람_아내,반려동물,유기견_애견_애완동물
53,63,친구,지인_친구_동창,역사유적,한옥마을_정자_사찰
7,5,학생,대학생_고딩_중학생,체험,승마체험_수학여행
2,0,싱글,혼자,,
