순위,업소명,주소,분류,합산 검색 수
1,명실상감한우상주축협직영점,경북 상주시 영남제일로 1119-9,한식,13682
2,명주정원,경북 상주시 새잼이길 7-0,카페/찻집,5661
3,고려분식,경북 상주시 중앙시장길 29-0,간이음식,3720
4,용궁단골식당,경북 상주시 상산로 35-0,한식,3664
5,청자[중식],경북 상주시 북상주로 539-5,외국식,3066
6,카페둥시,경북 상주시 자산길 28-24,카페/찻집,2917
7,다담뜰한식뷔페상주점,경북 상주시 만산3길 6-0,외국식,2835
8,남산가든,경북 상주시 신서문1길 137-0,한식,2574
9,루안[중식],경북 상주시 중앙로 177-7,외국식,2327
10,상주공간,경북 상주시 남성2길 22-0,카페/찻집,2287
11,투썸플레이스경북상주점,경북 상주시 삼백로 88-0,카페/찻집,2106
12,묘봉두부마을,경북 상주시 속리산로 2348-0,외국식,2070
13,부흥식당,경북 상주시 남적로 6-75,한식,1877
14,수라간[한식],경북 상주시 상서문3길 119-0,한식,1549
15,개운궁,경북 상주시 경상대로 2882-0,한식,1521
16,파스쿠찌경북상주점,경북 상주시 상산로 363-0,카페/찻집,1507
17,버거킹경북상주점,경북 상주시 중앙로 186-2,간이음식,1493
18,지천식당,경북 상주시 남상주로 1460-0,한식,1302
19,무양주택,경북 상주시 동수1길 67-0,카페/찻집,1193
20,청기와숯불촌,경북 상주시 대조1길 40-0,한식,1127
21,FORREST65,경북 상주시 당교로 58-5,카페/찻집,1108
22,선산김치곱창,경북 상주시 성동로 16-0,외국식,1096
23,경천섬카페,경북 상주시 도남2길 174-0,카페/찻집,1062
24,롯데리아상주점,경북 상주시 중앙로 185-0,간이음식,1057
25,누리마을감자탕상주점,경북 상주시 경상대로 2978-0,한식,1042
26,농우마실도남농원점,경북 상주시 용마로 359-0,한식,1023
27,모서마을,경북 상주시 백화로 1265-0,한식,968
28,길성이누룽지백숙상주점,경북 상주시 능암1길 11-6,한식,953
29,서보냇가,경북 상주시 영남제일로 1971-14,한식,911
30,백강정,경북 상주시 갱다불길 145-0,한식,886
31,상주주막,경북 상주시 갱다불길 147-0,한식,833
32,메밀묵촌,경북 상주시 가야로 54-0,한식,825
33,낙동강한우촌,경북 상주시 영남제일로 51-8,한식,824
34,파리바게뜨상주터미널점,경북 상주시 삼백로 91-0,간이음식,792
35,들안길,경북 상주시 경상대로 3000-0,한식,783
36,성수식당[중식],경북 상주시 화령남6길 17-0,외국식,771
37,소우리,경북 상주시 경상대로 2950-0,한식,763
38,구프커피,경북 상주시 개운2길 19-14,카페/찻집,727
39,고향산천,경북 상주시 백화로 1156-0,한식,695
40,상주청정한우,경북 상주시 영남제일로 52-5,한식,671
41,주왕산삼계탕상주점,경북 상주시 북상주로 75-0,한식,663
42,샤브마니아상주점,경북 상주시 경상대로 3180-0,외국식,659
43,새토종왕순대,경북 상주시 함창시장2길 8-0,한식,649
44,조이통통생구이,경북 상주시 문무1길 40-5,한식,642
45,본가장수촌상주점,경북 상주시 부원2길 20-0,한식,635
46,이디야커피상주이마트점,경북 상주시 경상대로 3141-0,카페/찻집,634
47,쿠치나13Y,경북 상주시 새잼이길 21-7,외국식,633
48,지지가든,경북 상주시 인평4길 6-0,카페/찻집,612
48,카페인가든,경북 상주시 동문1길 46-0,카페/찻집,612
50,카페소레다,경북 상주시 봉양2길 8-7,카페/찻집,609
51,통나무집,경북 상주시 지천1길 43-0,한식,597
52,파리바게뜨경북상주점,경북 상주시 상산로 264-0,간이음식,583
53,영원식당,경북 상주시 덕담1길 82-10,한식,570
54,명실상감한우화서점,경북 상주시 화령로 79-0,한식,505
55,소선정,경북 상주시 개운2길 19-1,한식,489
56,칠성돈,경북 상주시 경상대로 3030-0,한식,472
57,대한독도횟집,경북 상주시 상산로 215-67,외국식,463
57,무양식당,경북 상주시 봉양1길 68-2,한식,463
59,라라코스트상주점,경북 상주시 상서문2길 123-0,외국식,460
60,새지천식당,경북 상주시 문필로 38-0,한식,445
61,녹원가든,경북 상주시 상산로 88-0,한식,440
62,짬뽕시대[중식],경북 상주시 복룡3길 45-0,외국식,438
63,청주본가상주점,경북 상주시 삼백로 258-0,한식,432
64,양평칼국수,경북 상주시 중앙로 313-0,한식,412
65,샤브향상주점,경북 상주시 문무3길 15-0,외국식,396
66,신공아춘수타왕손짜장[중식],경북 상주시 경상대로 3197-0,외국식,384
66,쪽쪽갈비,경북 상주시 무양2길 25-0,한식,384
68,불티나분식,경북 상주시 서성로 32-0,간이음식,381
68,혜원식당,경북 상주시 금도랑길 21-0,한식,381
70,명실상감한우식육식당,경북 상주시 무운로 1647-0,한식,380
71,소쿠리안,경북 상주시 북천로 53-0,카페/찻집,379
72,강변회송어장,경북 상주시 북천로 169-0,외국식,370
72,옛살비용궁단골식당화산점,경북 상주시 북상주로 36-0,한식,370
74,너구리식당,경북 상주시 서성3길 9-0,한식,369
75,모서장수식당,경북 상주시 백화로 1379-0,한식,368
76,꼼바,경북 상주시 경상대로 3025-8,외국식,353
77,도미노피자상주서문점,경북 상주시 삼백로 120-0,간이음식,328
78,백화가든,경북 상주시 백화로 871-0,한식,326
79,배스킨라빈스경북상주점,경북 상주시 삼백로 83-0,간이음식,321
80,외남반점[중식],경북 상주시 석단로 926-1,외국식,311
81,문장대식육식당,경북 상주시 문장로 1699-0,한식,308
82,두락[한식],경북 상주시 식산로 112-0,한식,304
83,공갈못 연꽃한우촌,경북 상주시 경상대로 4207-0,한식,293
84,신원가든,경북 상주시 북상주로 411-0,한식,292
84,파리바게뜨상주낙양점,경북 상주시 경상대로 2917-0,간이음식,292
86,조은매운탕,경북 상주시 덕암로 45-0,한식,289
87,임금님돈까스,경북 상주시 문무3길 35-5,외국식,285
88,카페로뎀나무,경북 상주시 반송길 13-0,카페/찻집,284
89,속리산대가토종음식점,경북 상주시 속리산로 2575-0,한식,281
90,나각산백숙,경북 상주시 상주다인로 188-6,한식,279
91,송담추어탕상주점,경북 상주시 경상대로 3275-0,한식,277
92,삼백한우뜰,경북 상주시 북상주로 80-0,한식,273
93,가현쌈밥,경북 상주시 북상주로 185-0,한식,266
94,문장대가든,경북 상주시 문장로 1827-0,외국식,261
95,돌고래송어장,경북 상주시 문장로 503-7,외국식,252
96,굴다리식당,경북 상주시 구향로 116-1,한식,246
97,빨간지붕,경북 상주시 상서문3길 100-25,간이음식,244
98,카페여연,경북 상주시 문장대1길 47-6,카페/찻집,243
99,모서명가,경북 상주시 중화로 883-0,한식,234
99,홍성식육식당,경북 상주시 남성4길 10-0,한식,234
