기준연월,지역명,검색량(건)
202108,경상북도 상주시 ,666
202109,경상북도 상주시 ,567
202110,경상북도 상주시 ,1092
202111,경상북도 상주시 ,1078
202112,경상북도 상주시 ,229
202201,경상북도 상주시 ,235
202202,경상북도 상주시 ,207
202203,경상북도 상주시 ,188
202204,경상북도 상주시 ,331
202205,경상북도 상주시 ,313
202206,경상북도 상주시 ,312
202207,경상북도 상주시 ,253
